                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   825406987 |   249999981 |   408584195 |  2822059528 |  1980120968 |  1050071503 |  3127656458 |  4224092320
  Cycles                             |  3308953565 |  3308952163 |  3308953675 |  3308953252 |  3308953241 |  3308953776 |  3308953242 |  3308953242
  IPC                                |        0.25 |        0.08 |        0.12 |        0.85 |        0.60 |        0.32 |        0.95 |        1.28
  Time (ns)                          |  1102984522 |  1102984054 |  1102984558 |  1102984417 |  1102984414 |  1102984592 |  1102984414 |  1102984414
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |     7487708 |    58565837 |    67478830 |   431352390 |     2578887 |    64945329 |   144027120 |   339637840
  num incorrect                      |       50146 |     6500447 |     4268341 |   110643729 |       43704 |     2168026 |     1197399 |    57055017
  misprediction rate                 |       0.67% |       9.99% |       5.95% |      20.41% |       1.67% |       3.23% |       0.82% |      14.38%
  mpki                               |        0.06 |       26.00 |       10.45 |       39.21 |        0.02 |        2.06 |        0.38 |       13.51
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    72950154 |    21135842 |    68396292 |   367192960 |   226816772 |    99759121 |   239279121 |   618762710
    num misses                       |           3 |       17441 |           4 |          19 |           6 |          22 |          43 |          65
    miss rate                        |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   224750814 |    86633855 |   124914724 |   949814789 |  1481221618 |   347285165 |  1799751048 |  2025161873
    num misses                       |      401409 |     1331682 |      148496 |     4204438 |    53391195 |     2855568 |      242300 |    11296384
    miss rate                        |       0.18% |       1.54% |       0.12% |       0.44% |       3.60% |       0.82% |       0.01% |       0.56%
    mpki                             |        0.49 |        5.33 |        0.36 |        1.49 |       26.96 |        2.72 |        0.08 |        2.67
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      401412 |     1349123 |      148500 |     4204457 |    53391201 |     2855590 |      242343 |    11296449
    num misses                       |      401111 |     1140464 |      148500 |      880121 |    38119191 |      272948 |       70352 |       71947
    miss rate                        |      99.93% |      84.53% |     100.00% |      20.93% |      71.40% |       9.56% |      29.03% |       0.64%
    mpki                             |        0.49 |        4.56 |        0.36 |        0.31 |       19.25 |        0.26 |        0.02 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    72950154 |    21135842 |    68396292 |   367192960 |   226816772 |    99759121 |   239279121 |   618762710
    num cache misses                 |      566829 |      403435 |       11440 |     1909187 |      956798 |      649888 |      215766 |    20594346
    miss rate                        |       0.78% |       1.91% |       0.02% |       0.52% |       0.42% |       0.65% |       0.09% |       3.33%
    mpki                             |        0.69 |        1.61 |        0.03 |        0.68 |        0.48 |        0.62 |        0.07 |        4.88
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   224750814 |    86633855 |   124914724 |   949814789 |  1481221618 |   347285165 |  1799751048 |  2025161873
    num cache misses                 |    42406156 |     7452768 |     9506425 |     3950005 |    16307839 |    20304564 |    16931547 |    68187267
    miss rate                        |      18.87% |       8.60% |       7.61% |       0.42% |       1.10% |       5.85% |       0.94% |       3.37%
    mpki                             |       51.38 |       29.81 |       23.27 |        1.40 |        8.24 |       19.34 |        5.41 |       16.14
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    42972996 |     7875954 |    12794374 |     6633950 |    17265617 |    22419380 |    17175885 |    88813707
    num cache misses                 |    27970210 |     7527976 |     9517865 |     2693865 |    12077209 |     9784716 |    11860903 |    14043738
    miss rate                        |      65.09% |      95.58% |      74.39% |      40.61% |      69.95% |      43.64% |      69.06% |      15.81%
    mpki                             |       33.89 |       30.11 |       23.29 |        0.95 |        6.10 |        9.32 |        3.79 |        3.32
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    27970221 |     7548302 |    12794374 |     3482479 |    12078455 |    11256436 |    11891421 |    14083170
    num cache misses                 |    25704859 |     7277621 |     9500563 |     1261417 |    10518699 |     5621008 |     7504942 |      702910
    miss rate                        |      91.90% |      96.41% |      74.26% |      36.22% |      87.09% |      49.94% |      63.11% |       4.99%
    mpki                             |       31.14 |       29.11 |       23.25 |        0.45 |        5.31 |        5.35 |        2.40 |        0.17
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   104347728 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      264.14 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      154.13 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
