                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1435022643 |  1010341927 |  2053443056 |  1077776762 |  3520970822 |   439712155 |  5355081779 |  2272324457 |  7707882470 |   437195194 |  1346278301 |  3696413760 |   249999981 |  1630429149 |  1712382846 |  6489763565
  Cycles                             |  4293079460 |  4293079500 |  4293079471 |  4293079516 |  4293079284 |  4293079256 |  4293079344 |  4293079235 |  4293079350 |  4293079443 |  4293079373 |  4293079480 |  4293074334 |  4293079433 |  4293079742 |  4293079283
  IPC                                |        0.33 |        0.24 |        0.48 |        0.25 |        0.82 |        0.10 |        1.25 |        0.53 |        1.80 |        0.10 |        0.31 |        0.86 |        0.06 |        0.38 |        0.40 |        1.51
  Time (ns)                          |  1431026487 |  1431026500 |  1431026491 |  1431026506 |  1431026428 |  1431026419 |  1431026448 |  1431026412 |  1431026450 |  1431026481 |  1431026458 |  1431026494 |  1431024778 |  1431026478 |  1431026581 |  1431026428
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    87216814 |    34224766 |     2677352 |    66569650 |   200382743 |    60473567 |   235610994 |    43083671 |  1422493398 |    72524574 |   106703205 |   170216771 |    58565837 |    37006401 |   259735155 |   432378484
  num incorrect                      |    52482334 |    15992299 |       45374 |     2198510 |    33874341 |     8326530 |    13385795 |     6559347 |    97040780 |     4400563 |     8727250 |     1415240 |     6500447 |      658078 |    56473270 |    74213746
  misprediction rate                 |      37.57% |      31.85% |       1.67% |       3.20% |      14.46% |      12.10% |       5.38% |      13.21% |       6.39% |       5.72% |       7.56% |       0.82% |       9.99% |       1.75% |      17.86% |      14.65%
  mpki                               |       36.57 |       15.83 |        0.02 |        2.04 |        9.62 |       18.94 |        2.50 |        2.89 |       12.59 |       10.07 |        6.48 |        0.38 |       26.00 |        0.40 |       32.98 |       11.44
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   171226116 |    79102222 |   235207002 |   102424988 |   395112300 |    77021498 |   510666218 |   216639315 |  1263899832 |    73574266 |   113159185 |   282789187 |    21135842 |   146326574 |   236850221 |   787507354
    num misses                       |          10 |           3 |           6 |          22 |          56 |          92 |           8 |          94 |          39 |           4 |          42 |          43 |       17441 |           4 |         356 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
