                                   | Core 0    
  Instructions                     |   99999974
  Cycles                           |  211798568
  IPC                              |       0.47
  Time (ns)                        |   70599523
Branch predictor stats             |           
  num correct                      |   10548859
  num incorrect                    |    2724376
  misprediction rate               |     20.53%
  mpki                             |      27.24
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   12176731
    num misses                     |         18
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   45335671
    num misses                     |     533923
    miss rate                      |      1.18%
    mpki                           |       5.34
  L2 TLB                           |           
    num accesses                   |     533941
    num misses                     |     292210
    miss rate                      |     54.73%
    mpki                           |       2.92
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   12176731
    num cache misses               |      86481
    miss rate                      |      0.71%
    mpki                           |       0.86
  Cache L1-D                       |           
    num cache accesses             |   45335671
    num cache misses               |    1736771
    miss rate                      |      3.83%
    mpki                           |      17.37
  Cache L2                         |           
    num cache accesses             |    2454201
    num cache misses               |    1741574
    miss rate                      |     70.96%
    mpki                           |      17.42
  Cache L3                         |           
    num cache accesses             |    2373110
    num cache misses               |    1704886
    miss rate                      |     71.84%
    mpki                           |      17.05
DRAM summary                       |           
  num dram accesses                |    3393388
  average dram access latency (ns) |      51.84
  average dram queueing delay      |       1.84
Coherency Traffic                  |           
  num loads from dram              |    1158546
  num loads from dram cache        |          0
  num loads from remote cache      |          0
