                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  2863514813 |   848279491 |  5827841009 |  3079465390 |  3490523975 |   484999457 |  2279120304 |   249999989
  Cycles                             |  3114081859 |  3114081659 |  3114081601 |  3114081606 |  3114081600 |  3114081980 |  3114081428 |  3114078311
  IPC                                |        0.92 |        0.27 |        1.87 |        0.99 |        1.12 |        0.16 |        0.73 |        0.08
  Time (ns)                          |  1038027287 |  1038027220 |  1038027201 |  1038027202 |  1038027200 |  1038027327 |  1038027143 |  1038026104
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   437723926 |   116695128 |  1075531410 |   166138158 |   526471083 |   113587214 |   347651738 |    43244780
  num incorrect                      |   112286993 |    16022235 |    73371891 |   116853246 |    59153911 |    12624154 |    74179418 |    11689069
  misprediction rate                 |      20.42% |      12.07% |       6.39% |      41.29% |      10.10% |      10.00% |      17.59% |      21.28%
  mpki                               |       39.21 |       18.89 |       12.59 |       37.95 |       16.95 |       26.03 |       32.55 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   372593222 |   148664411 |   955621430 |   250992675 |   558853980 |    41035079 |   314008189 |    23761816
    num misses                       |          19 |         101 |          39 |          52 |       20378 |       33738 |         444 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.07 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   963793944 |   395276205 |  1899288429 |   908211853 |  1405654882 |   168065213 |   883988892 |    88558906
    num misses                       |     4266700 |    15414515 |          23 |       54248 |     7836072 |     2579699 |     4699682 |    21160226
    miss rate                        |       0.44% |       3.90% |       0.00% |       0.01% |       0.56% |       1.53% |       0.53% |      23.89%
    mpki                             |        1.49 |       18.17 |        0.00 |        0.02 |        2.24 |        5.32 |        2.06 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     4266719 |    15414616 |          62 |       54300 |     7856450 |     2613437 |     4700126 |    21160229
    num misses                       |      893236 |     4621208 |          62 |       48509 |     1116505 |     2208739 |      458693 |    10898366
    miss rate                        |      20.93% |      29.98% |     100.00% |      89.34% |      14.21% |      84.51% |       9.76% |      51.50%
    mpki                             |        0.31 |        5.45 |        0.00 |        0.02 |        0.32 |        4.55 |        0.20 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   372593222 |   148664411 |   955621430 |   250992675 |   558853980 |    41035079 |   314008189 |    23761816
    num cache misses                 |     1575670 |     2243188 |     9191133 |       83573 |     9740918 |      703288 |    17957448 |      107467
    miss rate                        |       0.42% |       1.51% |       0.96% |       0.03% |       1.74% |       1.71% |       5.72% |       0.45%
    mpki                             |        0.55 |        2.64 |        1.58 |        0.03 |        2.79 |        1.45 |        7.88 |        0.43
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   963793944 |   395276205 |  1899288429 |   908211853 |  1405654882 |   168065213 |   883988892 |    88558906
    num cache misses                 |     3844230 |    22106241 |      156524 |     3403865 |    12632847 |    14410354 |    20655343 |    28746980
    miss rate                        |       0.40% |       5.59% |       0.01% |       0.37% |       0.90% |       8.57% |       2.34% |      32.46%
    mpki                             |        1.34 |       26.06 |        0.03 |        1.11 |        3.62 |       29.71 |        9.06 |      114.99
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     6256669 |    28341584 |     9373595 |     3630396 |    22814605 |    15147934 |    39446365 |    32278979
    num cache misses                 |     1950832 |    19693414 |      462359 |     3338146 |     6979121 |    14366062 |    19140195 |    22316063
    miss rate                        |      31.18% |      69.49% |       4.93% |      91.95% |      30.59% |      94.84% |      48.52% |      69.13%
    mpki                             |        0.68 |       23.22 |        0.08 |        1.08 |        2.00 |       29.62 |        8.40 |       89.26
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     2806285 |    23695712 |      488293 |     3484011 |     7423361 |    14401900 |    19976450 |    25786753
    num cache misses                 |     1683862 |    13498716 |      459287 |     3329545 |     4030528 |    13222943 |     4184457 |    15712034
    miss rate                        |      60.00% |      56.97% |      94.06% |      95.57% |      54.30% |      91.81% |      20.95% |      60.93%
    mpki                             |        0.59 |       15.91 |        0.08 |        1.08 |        1.15 |       27.26 |        1.84 |       62.85
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    71608611 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      127.34 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       17.33 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      69.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
