                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   362079876 |  2765904639 |  2012562746 |   922819403 |  3426667783 |  2126774730 |  3109771803 |  1977929386 |  1262482501 |   249999886 |   967841133 |   471278537 |  3915862800 |   633971983 |   377541070 |  4781937841
  Cycles                             |  2690037325 |  2690037300 |  2690037300 |  2690038972 |  2690037300 |  2690037342 |  2690038914 |  2690037300 |  2690037363 |  2690033158 |  2690037703 |  2690037421 |  2690038087 |  2690038469 |  2690038297 |  2690037300
  IPC                                |        0.13 |        1.03 |        0.75 |        0.34 |        1.27 |        0.79 |        1.16 |        0.74 |        0.47 |        0.09 |        0.36 |        0.18 |        1.46 |        0.24 |        0.14 |        1.78
  Time (ns)                          |   896679109 |   896679100 |   896679100 |   896679658 |   896679100 |   896679114 |   896679638 |   896679100 |   896679121 |   896677720 |   896679235 |   896679141 |   896679363 |   896679490 |   896679433 |   896679100
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    61369233 |   222400286 |   114265021 |    20896659 |   150649268 |   273904715 |   143199903 |   302495980 |    76747002 |    34399075 |   146158875 |     4250871 |   261118547 |    34354562 |    29899521 |   882510061
  num incorrect                      |     5602872 |    37369333 |    19344069 |      371429 |     8573110 |    64003000 |     1189817 |    77476606 |    46183089 |     4720676 |    32273255 |       28412 |    44719757 |      803459 |     2451791 |    60204403
  misprediction rate                 |       8.37% |      14.39% |      14.48% |       1.75% |       5.38% |      18.94% |       0.82% |      20.39% |      37.57% |      12.07% |      18.09% |       0.66% |      14.62% |       2.29% |       7.58% |       6.39%
  mpki                               |       15.47 |       13.51 |        9.61 |        0.40 |        2.50 |       30.09 |        0.38 |       39.17 |       36.58 |       18.88 |       33.35 |        0.06 |       11.42 |        1.27 |        6.49 |       12.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    42038039 |   405156215 |   225629091 |    82870873 |   326791990 |   298195001 |   237905778 |   257286237 |   150690762 |    43801034 |   134830568 |    41650704 |   475018252 |    63879388 |    31894085 |   784119122
    num misses                       |          42 |          65 |          56 |           4 |           8 |         190 |          43 |          19 |          10 |          84 |         242 |           3 |          18 |          47 |          42 |          39
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   125872029 |  1326073701 |   946931319 |   364073547 |  1044298422 |   830942795 |  1789468748 |   665762500 |   580413141 |   116504258 |   375919209 |   127990945 |  1650586510 |   221830778 |   103927813 |  1558431173
    num misses                       |     2148949 |     7397761 |      609730 |      188241 |      333373 |     1476962 |      240798 |     2944264 |     3994172 |     4541762 |     2001319 |      227151 |    11672254 |      341519 |      508682 |          23
    miss rate                        |       1.71% |       0.56% |       0.06% |       0.05% |       0.03% |       0.18% |       0.01% |       0.44% |       0.69% |       3.90% |       0.53% |       0.18% |       0.71% |       0.15% |       0.49% |       0.00%
    mpki                             |        5.94 |        2.67 |        0.30 |        0.20 |        0.10 |        0.69 |        0.08 |        1.49 |        3.16 |       18.17 |        2.07 |        0.48 |        2.98 |        0.54 |        1.35 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     2148991 |     7397826 |      609786 |      188245 |      333381 |     1477152 |      240841 |     2944283 |     3994182 |     4541846 |     2001561 |      227154 |    11672272 |      341566 |      508724 |          62
    num misses                       |      589478 |       47262 |       96336 |      101842 |        8331 |      236620 |       70112 |      616582 |     3175412 |     1361711 |      183132 |      226977 |       88922 |      107153 |      160385 |          62
    miss rate                        |      27.43% |       0.64% |      15.80% |      54.10% |       2.50% |      16.02% |      29.11% |      20.94% |      79.50% |      29.98% |       9.15% |      99.92% |       0.76% |      31.37% |      31.53% |     100.00%
    mpki                             |        1.63 |        0.02 |        0.05 |        0.11 |        0.00 |        0.11 |        0.02 |        0.31 |        2.52 |        5.45 |        0.19 |        0.48 |        0.02 |        0.17 |        0.42 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    42038039 |   405156215 |   225629091 |    82870873 |   326791990 |   298195001 |   237905778 |   257286237 |   150690762 |    43801034 |   134830568 |    41650704 |   475018252 |    63879388 |    31894085 |   784119122
    num cache misses                 |       30277 |    12036673 |      475251 |       52250 |       30561 |     8686639 |      160370 |     1075471 |       53677 |      671974 |     7852626 |      136690 |     3983931 |       37903 |       43616 |     7424955
    miss rate                        |       0.07% |       2.97% |       0.21% |       0.06% |       0.01% |       2.91% |       0.07% |       0.42% |       0.04% |       1.53% |       5.82% |       0.33% |       0.84% |       0.06% |       0.14% |       0.95%
    mpki                             |        0.08 |        4.35 |        0.24 |        0.06 |        0.01 |        4.08 |        0.05 |        0.54 |        0.04 |        2.69 |        8.11 |        0.29 |        1.02 |        0.06 |        0.12 |        1.55
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   125872029 |  1326073701 |   946931319 |   364073547 |  1044298422 |   830942795 |  1789468748 |   665762500 |   580413141 |   116504258 |   375919209 |   127990945 |  1650586510 |   221830778 |   103927813 |  1558431173
    num cache misses                 |    14954747 |    43776007 |     5710965 |     9235437 |    27832783 |    10143316 |    16296963 |     2663906 |     8939532 |     6547974 |     7516082 |    23975801 |     7906548 |     7902509 |     5558917 |      172979
    miss rate                        |      11.88% |       3.30% |       0.60% |       2.54% |       2.67% |       1.22% |       0.91% |       0.40% |       1.54% |       5.62% |       2.00% |      18.73% |       0.48% |       3.56% |       5.35% |       0.01%
    mpki                             |       41.30 |       15.83 |        2.84 |       10.01 |        8.12 |        4.77 |        5.24 |        1.35 |        7.08 |       26.19 |        7.77 |       50.87 |        2.02 |       12.47 |       14.72 |        0.04
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16044617 |    55830549 |     6200981 |     9307744 |    27984418 |    19246860 |    16468867 |     4286243 |     9664348 |     8616587 |    15784300 |    24112514 |    12000217 |     9061119 |     5656167 |     7634266
    num cache misses                 |    12252862 |     1020796 |     3568204 |     6557946 |      773376 |     5073637 |     9990902 |     1286180 |     7511353 |     5861222 |     6856685 |    14706185 |      679952 |     5989608 |     4867266 |      298099
    miss rate                        |      76.37% |       1.83% |      57.54% |      70.46% |       2.76% |      26.36% |      60.67% |      30.01% |      77.72% |      68.02% |      43.44% |      60.99% |       5.67% |      66.10% |      86.05% |       3.90%
    mpki                             |       33.84 |        0.37 |        1.77 |        7.11 |        0.23 |        2.39 |        3.21 |        0.65 |        5.95 |       23.44 |        7.08 |       31.20 |        0.17 |        9.45 |       12.89 |        0.06
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    13313362 |     1040975 |     3586820 |     6583990 |      896040 |     5497115 |    10003200 |     1843268 |     8364050 |     7261594 |     7273068 |    14706208 |      790178 |     7150460 |     4921034 |      334432
    num cache misses                 |     6273716 |      825324 |     2910562 |     6497370 |      702793 |     1163212 |     3120650 |     1036920 |     2101832 |     4676114 |     2390525 |    14561177 |      614310 |     5751436 |     4695075 |      278735
    miss rate                        |      47.12% |      79.28% |      81.15% |      98.68% |      78.43% |      21.16% |      31.20% |      56.25% |      25.13% |      64.40% |      32.87% |      99.01% |      77.74% |      80.43% |      95.41% |      83.35%
    mpki                             |       17.33 |        0.30 |        1.45 |        7.04 |        0.21 |        0.55 |        1.00 |        0.52 |        1.66 |       18.70 |        2.47 |       30.90 |        0.16 |        9.07 |       12.44 |        0.06
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    85679231 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      374.84 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      264.83 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
