                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   278072189 |  3117185111 |  1979790920 |   931852518 |  3413282335 |  1388220136 |  1801890677 |  2021611202 |   871498919 |   249999886 |   973519593 |   561228898 |  4191576120 |   624651279 |   375978589 |  4980914903
  Cycles                             |  2739656067 |  2739653700 |  2739653700 |  2739655223 |  2739653700 |  2739653707 |  2739654546 |  2739655091 |  2739654090 |  2739649551 |  2739654223 |  2739653827 |  2739653700 |  2739654598 |  2739654558 |  2739653704
  IPC                                |        0.10 |        1.14 |        0.72 |        0.34 |        1.25 |        0.51 |        0.66 |        0.74 |        0.32 |        0.09 |        0.36 |        0.20 |        1.53 |        0.23 |        0.14 |        1.82
  Time (ns)                          |   913218689 |   913217900 |   913217900 |   913218408 |   913217900 |   913217902 |   913218182 |   913218364 |   913218030 |   913216517 |   913218074 |   913217942 |   913217900 |   913218199 |   913218186 |   913217901
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    47155261 |   250704913 |   113004100 |    21151420 |   150043953 |   178543408 |    82970475 |   308861151 |    52948627 |    34399075 |   146986006 |     5089936 |   279529209 |    33871354 |    29833560 |   919230327
  num incorrect                      |     4287828 |    42098272 |    19143941 |      376133 |     8533015 |    41832098 |      689299 |    79295610 |    31862012 |     4720676 |    32428344 |       34084 |    47882819 |      792126 |     2441639 |    62708763
  misprediction rate                 |       8.34% |      14.38% |      14.49% |       1.75% |       5.38% |      18.98% |       0.82% |      20.43% |      37.57% |      12.07% |      18.07% |       0.67% |      14.62% |       2.29% |       7.57% |       6.39%
  mpki                               |       15.42 |       13.51 |        9.67 |        0.40 |        2.50 |       30.13 |        0.38 |       39.22 |       36.56 |       18.88 |       33.31 |        0.06 |       11.42 |        1.27 |        6.49 |       12.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    32268728 |   456644460 |   222458867 |    83630260 |   325582818 |   194658764 |   137845933 |   263040708 |   103961996 |    43801034 |   135588357 |    49601873 |   508540792 |    62861801 |    31746980 |   816745117
    num misses                       |          42 |          65 |          56 |           4 |           8 |         157 |          43 |          19 |          10 |          84 |         243 |           3 |          18 |          47 |          42 |          39
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    96518322 |  1494526467 |   929836912 |   367438998 |  1040295817 |   543151142 |  1036870435 |   680428555 |   400962536 |   116504258 |   378605018 |   152800292 |  1767001909 |   218284805 |   103531972 |  1623271402
    num misses                       |     1638923 |     8341010 |      599925 |      190909 |      329867 |      951158 |      139004 |     3017610 |     2737936 |     4542520 |     2019963 |      272836 |    12493642 |      339957 |      508354 |          23
    miss rate                        |       1.70% |       0.56% |       0.06% |       0.05% |       0.03% |       0.18% |       0.01% |       0.44% |       0.68% |       3.90% |       0.53% |       0.18% |       0.71% |       0.16% |       0.49% |       0.00%
    mpki                             |        5.89 |        2.68 |        0.30 |        0.20 |        0.10 |        0.69 |        0.08 |        1.49 |        3.14 |       18.17 |        2.07 |        0.49 |        2.98 |        0.54 |        1.35 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     1638965 |     8341075 |      599981 |      190913 |      329875 |      951315 |      139047 |     3017629 |     2737946 |     4542604 |     2020206 |      272839 |    12493660 |      340004 |      508396 |          62
    num misses                       |      466200 |       53038 |       94452 |      102708 |        8289 |      153234 |       40727 |      631352 |     2174912 |     1361709 |      196902 |      272635 |       95383 |      105952 |      160069 |          62
    miss rate                        |      28.44% |       0.64% |      15.74% |      53.80% |       2.51% |      16.11% |      29.29% |      20.92% |      79.44% |      29.98% |       9.75% |      99.93% |       0.76% |      31.16% |      31.49% |     100.00%
    mpki                             |        1.68 |        0.02 |        0.05 |        0.11 |        0.00 |        0.11 |        0.02 |        0.31 |        2.50 |        5.45 |        0.20 |        0.49 |        0.02 |        0.17 |        0.43 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    32268728 |   456644460 |   222458867 |    83630260 |   325582818 |   194658764 |   137845933 |   263040708 |   103961996 |    43801034 |   135588357 |    49601873 |   508540792 |    62861801 |    31746980 |   816745117
    num cache misses                 |       12846 |    13483067 |      345497 |       12356 |       22833 |     5642182 |       53419 |      944270 |       17049 |      463456 |     7711672 |       36448 |     4215223 |       13105 |       27313 |     7711574
    miss rate                        |       0.04% |       2.95% |       0.16% |       0.01% |       0.01% |       2.90% |       0.04% |       0.36% |       0.02% |       1.06% |       5.69% |       0.07% |       0.83% |       0.02% |       0.09% |       0.94%
    mpki                             |        0.05 |        4.33 |        0.17 |        0.01 |        0.01 |        4.06 |        0.03 |        0.47 |        0.02 |        1.85 |        7.92 |        0.06 |        1.01 |        0.02 |        0.07 |        1.55
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    96518322 |  1494526467 |   929836912 |   367438998 |  1040295817 |   543151142 |  1036870435 |   680428555 |   400962536 |   116504258 |   378605018 |   152800292 |  1767001909 |   218284805 |   103531972 |  1623271402
    num cache misses                 |    11453529 |    49258938 |     5573172 |     9336150 |    27651540 |     6619524 |     9362584 |     2611045 |     6232027 |     6479690 |     7584872 |    28778700 |     8193668 |     7796319 |     5525876 |       64676
    miss rate                        |      11.87% |       3.30% |       0.60% |       2.54% |       2.66% |       1.22% |       0.90% |       0.38% |       1.55% |       5.56% |       2.00% |      18.83% |       0.46% |       3.57% |       5.34% |       0.00%
    mpki                             |       41.19 |       15.80 |        2.82 |       10.02 |        8.10 |        4.77 |        5.20 |        1.29 |        7.15 |       25.92 |        7.79 |       51.28 |        1.95 |       12.48 |       14.70 |        0.01
