                                   | Core 0    
  Instructions                     |   99999974
  Cycles                           |  218533631
  IPC                              |       0.46
  Time (ns)                        |   72844544
Branch predictor stats             |           
  num correct                      |   10548859
  num incorrect                    |    2724376
  misprediction rate               |     20.53%
  mpki                             |      27.24
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   12176731
    num misses                     |         18
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   45335671
    num misses                     |     533880
    miss rate                      |      1.18%
    mpki                           |       5.34
  L2 TLB                           |           
    num accesses                   |     533898
    num misses                     |     292197
    miss rate                      |     54.73%
    mpki                           |       2.92
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   12176731
    num cache misses               |      85804
    miss rate                      |      0.70%
    mpki                           |       0.86
  Cache L1-D                       |           
    num cache accesses             |   45335671
    num cache misses               |    1736363
    miss rate                      |      3.83%
    mpki                           |      17.36
  Cache L2                         |           
    num cache accesses             |    2450817
    num cache misses               |    1740480
    miss rate                      |     71.02%
    mpki                           |      17.40
  Cache L3                         |           
    num cache accesses             |    2369717
    num cache misses               |    1703792
    miss rate                      |     71.90%
    mpki                           |      17.04
DRAM summary                       |           
  num dram accesses                |    3391200
  average dram access latency (ns) |      52.87
  average dram queueing delay      |       2.87
Coherency Traffic                  |           
  num loads from dram              |    1155678
  num loads from dram cache        |          0
  num loads from remote cache      |          0
