                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13      | Core 14     | Core 15    
  Instructions                       |  2381827079 |  3733028132 |  1838313147 |   476040883 |  1171279288 |  8654306191 |  2854443536 |  6467170434 |  1752525329 |   249999981 |  6995372932 |   688180486 |  3818647427 |  10270636805 |   878337568 |  1962860414
  Cycles                             |  5613867015 |  5613866795 |  5613866722 |  5613867114 |  5613867216 |  5613867000 |  5613867001 |  5613867000 |  5613867229 |  5613862102 |  5613866960 |  5613867013 |  5613867000 |   5613867000 |  5613867438 |  5613867001
  IPC                                |        0.42 |        0.66 |        0.33 |        0.08 |        0.21 |        1.54 |        0.51 |        1.15 |        0.31 |        0.04 |        1.25 |        0.12 |        0.68 |         1.83 |        0.16 |        0.35
  Time (ns)                          |  1871289005 |  1871288932 |  1871288907 |  1871289038 |  1871289072 |  1871289000 |  1871289000 |  1871289000 |  1871289076 |  1871287367 |  1871288987 |  1871289004 |  1871289000 |   1871289000 |  1871289146 |  1871289000
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
  num correct                        |   258196130 |   202835586 |   111731056 |    65461039 |    62404242 |   576851706 |   367803486 |   520006118 |    40423291 |    58565837 |   308981810 |    12676267 |   175849000 |   1895451666 |     7961214 |   297983458
  num incorrect                      |    39340018 |   141212640 |    67233059 |     8993952 |     1459939 |    98933029 |    85852907 |    87355742 |      721104 |     6500447 |    17536235 |    17685574 |     1462600 |    129305549 |       53302 |    64607605
  misprediction rate                 |      13.22% |      41.04% |      37.57% |      12.08% |       2.29% |      14.64% |      18.92% |      14.38% |       1.75% |       9.99% |       5.37% |      58.25% |       0.82% |        6.39% |       0.67% |      17.82%
  mpki                               |       16.52 |       37.83 |       36.57 |       18.89 |        1.25 |       11.43 |       30.08 |       13.51 |        0.41 |       26.00 |        2.51 |       25.70 |        0.38 |        12.59 |        0.06 |       32.92
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
    num accesses                     |   280223782 |   304589269 |   219387457 |    83384305 |   116989577 |  1050059988 |   400248140 |   947337188 |   156608273 |    21135842 |   666120272 |    74348556 |   292143494 |   1684126668 |    77627794 |   271362150
    num misses                       |          10 |          52 |          10 |          92 |          47 |          18 |         223 |          65 |           4 |       17441 |           8 |          14 |          43 |           39 |           3 |         394
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
    num accesses                     |  1069841942 |  1101693868 |   845466452 |   221842993 |   408869360 |  3648954433 |  1114626908 |  3100592231 |   688371198 |    86633855 |  2126373194 |   250065282 |  2197373364 |   3347184599 |   239071866 |   762164543
    num misses                       |    10880842 |       66971 |     5799602 |     8639324 |      627226 |    25898512 |     1994046 |    17296947 |      367977 |     1331692 |      684133 |     1727946 |      296255 |           23 |      426587 |     4048902
    miss rate                        |       1.02% |       0.01% |       0.69% |       3.89% |       0.15% |       0.71% |       0.18% |       0.56% |       0.05% |       1.54% |       0.03% |       0.69% |       0.01% |        0.00% |       0.18% |       0.53%
    mpki                             |        4.57 |        0.02 |        3.15 |       18.15 |        0.54 |        2.99 |        0.70 |        2.67 |        0.21 |        5.33 |        0.10 |        2.51 |        0.08 |         0.00 |        0.49 |        2.06
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
    num accesses                     |    10880852 |       67023 |     5799612 |     8639416 |      627273 |    25898530 |     1994269 |    17297012 |      367981 |     1349133 |      684141 |     1727960 |      296298 |           62 |      426590 |     4049296
