                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   249999973 |   858073799 |  1464425128 |  1653719819 |   967861880 |   719435646 |  1206361395 |  1842574246
  Cycles                             |  1127068443 |  1127070174 |  1127070300 |  1127070300 |  1127070300 |  1127070493 |  1127070312 |  1127070271
  IPC                                |        0.22 |        0.76 |        1.30 |        1.47 |        0.86 |        0.64 |        1.07 |        1.63
  Time (ns)                          |   375689481 |   375690058 |   375690100 |   375690100 |   375690100 |   375690165 |   375690104 |   375690091
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    40600608 |    19259045 |    83459999 |    72346294 |     1254124 |    43717368 |   181973306 |   244548629
  num incorrect                      |     2521753 |      341302 |    14163257 |     4113784 |       21254 |    26309192 |    20423980 |    24765932
  misprediction rate                 |       5.85% |       1.74% |      14.51% |       5.38% |       1.67% |      37.57% |      10.09% |       9.20%
  mpki                               |       10.09 |        0.40 |        9.67 |        2.49 |        0.02 |       36.57 |       16.93 |       13.44
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    41868591 |    77407498 |   164428735 |   158077612 |   110884133 |    85817786 |   193101531 |   276770296
    num misses                       |           4 |           4 |          56 |           8 |           6 |          10 |        7273 |        1281
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    75636447 |   338843792 |   688017704 |   505385684 |   723941519 |   330784905 |   485643583 |   721025483
    num misses                       |       88470 |      170935 |      441351 |      156844 |    26015169 |     2266200 |     2707710 |      233891
    miss rate                        |       0.12% |       0.05% |       0.06% |       0.03% |       3.59% |       0.69% |       0.56% |       0.03%
    mpki                             |        0.35 |        0.20 |        0.30 |        0.09 |       26.88 |        3.15 |        2.24 |        0.13
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       88474 |      170939 |      441407 |      156852 |    26015175 |     2266210 |     2714983 |      235172
    num misses                       |       88474 |       95151 |       69621 |        4087 |    18622265 |     1800786 |      388435 |        6836
    miss rate                        |     100.00% |      55.66% |      15.77% |       2.61% |      71.58% |      79.46% |      14.31% |       2.91%
    mpki                             |        0.35 |        0.11 |        0.05 |        0.00 |       19.24 |        2.50 |        0.32 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    41868591 |    77407498 |   164428735 |   158077612 |   110884133 |    85817786 |   193101531 |   276770296
    num cache misses                 |        3623 |       44762 |      332320 |       18908 |      206568 |       31244 |     3374664 |     5686311
    miss rate                        |       0.01% |       0.06% |       0.20% |       0.01% |       0.19% |       0.04% |       1.75% |       2.05%
    mpki                             |        0.01 |        0.05 |        0.23 |        0.01 |        0.21 |        0.04 |        2.80 |        3.09
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |    75636447 |   338843792 |   688017704 |   505385684 |   723941519 |   330784905 |   485643583 |   721025483
    num cache misses                 |     5661820 |     8455178 |     4132421 |    13488303 |     7907143 |     5103172 |     4364640 |     9546762
    miss rate                        |       7.49% |       2.50% |       0.60% |       2.67% |       1.09% |       1.54% |       0.90% |       1.32%
    mpki                             |       22.65 |        9.85 |        2.82 |        8.16 |        8.17 |        7.09 |        3.62 |        5.18
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7685132 |     8504534 |     4471441 |    13574165 |     8114863 |     5600668 |     7891746 |    15305540
    num cache misses                 |     5665443 |     6036531 |     2524290 |      445517 |     5467559 |     4314418 |     2405385 |      796385
    miss rate                        |      73.72% |      70.98% |      56.45% |       3.28% |      67.38% |      77.03% |      30.48% |       5.20%
    mpki                             |       22.66 |        7.03 |        1.72 |        0.27 |        5.65 |        6.00 |        1.99 |        0.43
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7685132 |     6042741 |     2533003 |      515141 |     5468831 |     4886274 |     2559050 |      869520
    num cache misses                 |     5660175 |     5702896 |     1624859 |      426498 |     5010711 |     1549066 |     1374173 |      563447
    miss rate                        |      73.65% |      94.38% |      64.15% |      82.79% |      91.62% |      31.70% |      53.70% |      64.80%
    mpki                             |       22.64 |        6.65 |        1.11 |        0.26 |        5.18 |        2.15 |        1.14 |        0.31
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    29452919 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      153.78 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       43.77 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      78.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
