                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  5574156213 |  3999178788 |  3931390283 |  4595092822 |   949498061 |  2311401145 |  5822610508 |   249999989
  Cycles                             |  4093108004 |  4093108194 |  4093108200 |  4093108199 |  4093108222 |  4093108154 |  4093108199 |  4093105455
  IPC                                |        1.36 |        0.98 |        0.96 |        1.12 |        0.23 |        0.56 |        1.42 |        0.06
  Time (ns)                          |  1364369335 |  1364369398 |  1364369400 |  1364369400 |  1364369408 |  1364369385 |  1364369400 |  1364368485
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   494458272 |   433775767 |   505793731 |   262166396 |   160522653 |   140505414 |   268131568 |    43244780
  num incorrect                      |    82550595 |    66166264 |   118250605 |    44333951 |    14806193 |    84550121 |     2230444 |    11689069
  misprediction rate                 |      14.31% |      13.23% |      18.95% |      14.46% |       8.44% |      37.57% |       0.82% |      21.28%
  mpki                               |       14.81 |       16.54 |       30.08 |        9.65 |       15.59 |       36.58 |        0.38 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   633059478 |   471188635 |   551384199 |   516735649 |   110188383 |   275893412 |   445453826 |    23761816
    num misses                       |        1924 |          10 |         270 |          56 |          42 |          10 |          43 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2330717753 |  1797327655 |  1537520947 |  2158588753 |   330153497 |  1062829120 |  3350524098 |    88558906
    num misses                       |     1224337 |    17964402 |     2726894 |     1397245 |     5655222 |     7305008 |      451663 |    21160307
    miss rate                        |       0.05% |       1.00% |       0.18% |       0.06% |       1.71% |       0.69% |       0.01% |      23.89%
    mpki                             |        0.22 |        4.49 |        0.69 |        0.30 |        5.96 |        3.16 |        0.08 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1226261 |    17964412 |     2727164 |     1397301 |     5655264 |     7305018 |      451706 |    21160310
    num misses                       |       38741 |     1584642 |      436334 |      219919 |     1531559 |     5808567 |      129860 |    10898462
    miss rate                        |       3.16% |       8.82% |      16.00% |      15.74% |      27.08% |      79.51% |      28.75% |      51.50%
    mpki                             |        0.01 |        0.40 |        0.11 |        0.05 |        1.61 |        2.51 |        0.02 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   633059478 |   471188635 |   551384199 |   516735649 |   110188383 |   275893412 |   445453826 |    23761816
    num cache misses                 |     8808449 |      347922 |    17131719 |     1532197 |      126420 |      155627 |      402408 |      190708
    miss rate                        |       1.39% |       0.07% |       3.11% |       0.30% |       0.11% |       0.06% |       0.09% |       0.80%
    mpki                             |        1.58 |        0.09 |        4.36 |        0.33 |        0.13 |        0.07 |        0.07 |        0.76
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2330717753 |  1797327655 |  1537520947 |  2158588753 |   330153497 |  1062829120 |  3350524098 |    88558906
    num cache misses                 |    21661056 |    57650302 |    19071545 |    13302370 |    38669210 |    16497981 |    31498081 |    28766582
    miss rate                        |       0.93% |       3.21% |       1.24% |       0.62% |      11.71% |       1.55% |       0.94% |      32.48%
    mpki                             |        3.89 |       14.42 |        4.85 |        2.89 |       40.73 |        7.14 |        5.41 |      115.07
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    30551543 |    58643820 |    37092821 |    14867108 |    42986099 |    18432149 |    31935874 |    32696273
    num cache misses                 |    12356960 |    40758510 |    16429949 |    10517657 |    34215809 |    15501090 |    22049374 |    24348196
    miss rate                        |      40.45% |      69.50% |      44.29% |      70.74% |      79.60% |      84.10% |      69.04% |      74.47%
    mpki                             |        2.22 |       10.19 |        4.18 |        2.29 |       36.04 |        6.71 |        3.79 |       97.39
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    12442021 |    41439613 |    17323507 |    10554037 |    38407931 |    17482406 |    22087002 |    28113151
    num cache misses                 |     1621484 |     6934415 |     2519063 |     7090232 |    23096084 |     6202804 |    10142363 |    18091024
    miss rate                        |      13.03% |      16.73% |      14.54% |      67.18% |      60.13% |      35.48% |      45.92% |      64.35%
    mpki                             |        0.29 |        1.73 |        0.64 |        1.54 |       24.32 |        2.68 |        1.74 |       72.36
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   111006514 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      163.26 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       53.25 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      81.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
