                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  5716926577 |  4813866094 |  3888487933 |  4913447310 |   957887665 |  1709971734 |  6668211187 |   249999989
  Cycles                             |  4344458349 |  4344458340 |  4344458520 |  4344458340 |  4344458434 |  4344458780 |  4344458670 |  4344456076
  IPC                                |        1.32 |        1.11 |        0.90 |        1.13 |        0.22 |        0.39 |        1.53 |        0.06
  Time (ns)                          |  1448152783 |  1448152780 |  1448152840 |  1448152780 |  1448152812 |  1448152927 |  1448152890 |  1448152026
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   505921352 |   521419070 |   500745988 |   280759451 |   162093059 |   103937110 |   307066697 |    43244780
  num incorrect                      |    84391326 |    79405875 |   116919313 |    47512681 |    14951687 |    62545004 |     2553547 |    11689069
  misprediction rate                 |      14.30% |      13.22% |      18.93% |      14.47% |       8.45% |      37.57% |       0.82% |      21.28%
  mpki                               |       14.76 |       16.50 |       30.07 |        9.67 |       15.61 |       36.58 |        0.38 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   648984152 |   566702138 |   545282474 |   552330443 |   111155950 |   204057763 |   510143012 |    23761816
    num misses                       |        1969 |          10 |         267 |          56 |          42 |          10 |          43 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2390987965 |  2163663297 |  1519339203 |  2306858526 |   332788933 |   786163211 |  3837112063 |    88558906
    num misses                       |     1262966 |    21893606 |     2712571 |     1490287 |     5686260 |     5398737 |      517021 |    21160412
    miss rate                        |       0.05% |       1.01% |       0.18% |       0.06% |       1.71% |       0.69% |       0.01% |      23.89%
    mpki                             |        0.22 |        4.55 |        0.70 |        0.30 |        5.94 |        3.16 |        0.08 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1264935 |    21893616 |     2712838 |     1490343 |     5686302 |     5398747 |      517064 |    21160415
    num misses                       |       39998 |     1940391 |      432584 |      234819 |     1540455 |     4290771 |      148799 |    10898598
    miss rate                        |       3.16% |       8.86% |      15.95% |      15.76% |      27.09% |      79.48% |      28.78% |      51.50%
    mpki                             |        0.01 |        0.40 |        0.11 |        0.05 |        1.61 |        2.51 |        0.02 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   648984152 |   566702138 |   545282474 |   552330443 |   111155950 |   204057763 |   510143012 |    23761816
    num cache misses                 |     9013215 |      419957 |    16994406 |     1654375 |      131910 |      116168 |      459628 |      205405
    miss rate                        |       1.39% |       0.07% |       3.12% |       0.30% |       0.12% |       0.06% |       0.09% |       0.86%
    mpki                             |        1.58 |        0.09 |        4.37 |        0.34 |        0.14 |        0.07 |        0.07 |        0.82
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2390987965 |  2163663297 |  1519339203 |  2306858526 |   332788933 |   786163211 |  3837112063 |    88558906
    num cache misses                 |    22283424 |    69395075 |    18943703 |    14228839 |    39017075 |    12279717 |    36072845 |    28824319
    miss rate                        |       0.93% |       3.21% |       1.25% |       0.62% |      11.72% |       1.56% |       0.94% |      32.55%
    mpki                             |        3.90 |       14.42 |        4.87 |        2.90 |       40.73 |        7.18 |        5.41 |      115.30
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    31388975 |    70494335 |    37013649 |    15921204 |    44038245 |    14539728 |    36554904 |    32950273
    num cache misses                 |    12646121 |    48941316 |    16523305 |    11347919 |    34585423 |    11568214 |    25248963 |    24646996
    miss rate                        |      40.29% |      69.43% |      44.64% |      71.28% |      78.53% |      79.56% |      69.07% |      74.80%
    mpki                             |        2.21 |       10.17 |        4.25 |        2.31 |       36.11 |        6.77 |        3.79 |       98.59
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    12740876 |    49651636 |    17603463 |    11390752 |    39476185 |    13881063 |    25272425 |    28594520
    num cache misses                 |     2203233 |     5525467 |     3456826 |     7800878 |    25156771 |     8780870 |     8883421 |    20209136
    miss rate                        |      17.29% |      11.13% |      19.64% |      68.48% |      63.73% |      63.26% |      35.15% |      70.67%
    mpki                             |        0.39 |        1.15 |        0.89 |        1.59 |       26.26 |        5.14 |        1.33 |       80.84
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   117556283 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      158.90 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       48.89 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      81.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
