                                   | Core 0    
  Instructions                     |  499999943
  Cycles                           |  354650545
  IPC                              |       1.41
  Time (ns)                        |  118216848
Branch predictor stats             |           
  num correct                      |   67109844
  num incorrect                    |    6480908
  misprediction rate               |      8.81%
  mpki                             |      12.96
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   54069740
    num misses                     |        139
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  190404465
    num misses                     |     135618
    miss rate                      |      0.07%
    mpki                           |       0.27
  L2 TLB                           |           
    num accesses                   |     135757
    num misses                     |      11052
    miss rate                      |      8.14%
    mpki                           |       0.02
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   54069740
    num cache misses               |     176732
    miss rate                      |      0.33%
    mpki                           |       0.35
  Cache L1-D                       |           
    num cache accesses             |  190404465
    num cache misses               |   13629198
    miss rate                      |      7.16%
    mpki                           |      27.26
  Cache L2                         |           
    num cache accesses             |   13879073
    num cache misses               |    5415342
    miss rate                      |     39.02%
    mpki                           |      10.83
  Cache L3                         |           
    num cache accesses             |    5488520
    num cache misses               |    1090021
    miss rate                      |     19.86%
    mpki                           |       2.18
DRAM summary                       |           
  num dram accesses                |    1207344
  average dram access latency (ns) |      75.37
  average dram queueing delay      |      10.35
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
