                                   | Core 0    
  Instructions                     |   99999884
  Cycles                           |  179236616
  IPC                              |       0.56
  Time (ns)                        |   59745539
Branch predictor stats             |           
  num correct                      |     744290
  num incorrect                    |       7409
  misprediction rate               |      0.99%
  mpki                             |       0.07
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |    8681428
    num misses                     |         14
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   49979404
    num misses                     |     976799
    miss rate                      |      1.95%
    mpki                           |       9.77
  L2 TLB                           |           
    num accesses                   |     976813
    num misses                     |     611946
    miss rate                      |     62.65%
    mpki                           |       6.12
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |    8681428
    num cache misses               |      45553
    miss rate                      |      0.52%
    mpki                           |       0.46
  Cache L1-D                       |           
    num cache accesses             |   49979404
    num cache misses               |    3316764
    miss rate                      |      6.64%
    mpki                           |      33.17
  Cache L2                         |           
    num cache accesses             |    3586844
    num cache misses               |    2984855
    miss rate                      |     83.22%
    mpki                           |      29.85
  Cache L3                         |           
    num cache accesses             |    3209382
    num cache misses               |    1059298
    miss rate                      |     33.01%
    mpki                           |      10.59
DRAM summary                       |           
  num dram accesses                |    1281020
  average dram access latency (ns) |     105.68
  average dram queueing delay      |      20.64
Coherency Traffic                  |           
  num loads from dram              |    1058640
  num loads from dram cache        |          0
  num loads from remote cache      |          0
