                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   1993695250 |   7734701591 |   7932462939 |   3310227121 |   3283138043 |    249999989 |  18365609066 |   6521156947 |    859225511 |   1429760807 |   4738137623 |    852077168 |   3539797055 |   1274033994 |   4494841241 |   2175179555
  Cycles                             |  10853733500 |  10853733291 |  10853733310 |  10853733120 |  10853733193 |  10853727608 |  10853733121 |  10853733062 |  10853733706 |  10853733505 |  10853733159 |  10853733780 |  10853733285 |  10853733792 |  10853733583 |  10853734183
  IPC                                |         0.18 |         0.71 |         0.73 |         0.30 |         0.30 |         0.02 |         1.69 |         0.60 |         0.08 |         0.13 |         0.44 |         0.08 |         0.33 |         0.12 |         0.41 |         0.20
  Time (ns)                          |   3617911167 |   3617911097 |   3617911103 |   3617911040 |   3617911064 |   3617909203 |   3617911040 |   3617911021 |   3617911235 |   3617911168 |   3617911053 |   3617911260 |   3617911095 |   3617911264 |   3617911194 |   3617911394
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     67731319 |    356193341 |   1212910242 |     76165079 |    199591027 |     43244780 |   3389382156 |    121426332 |    140142742 |    113408416 |    513813255 |    117186870 |    540018477 |     24911899 |      5859660 |    134280379
  num incorrect                      |     31629239 |      2965032 |    310717815 |      1357424 |    120103921 |     11689069 |    231219153 |     18523494 |      8942095 |      9291432 |     78503744 |     16092554 |    115186633 |     34391599 |        99302 |      4705259
  misprediction rate                 |       31.83% |        0.83% |       20.39% |        1.75% |       37.57% |       21.28% |        6.39% |       13.24% |        6.00% |        7.57% |       13.25% |       12.07% |       17.58% |       57.99% |        1.67% |        3.39%
  mpki                               |        15.86 |         0.38 |        39.17 |         0.41 |        36.58 |        46.76 |        12.59 |         2.84 |        10.41 |         6.50 |        16.57 |        18.89 |        32.54 |        26.99 |         0.02 |         2.16
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    156418977 |    591745070 |   1031976688 |    296087874 |    391900042 |     23761816 |   3011497459 |    620863550 |    143226406 |    119495170 |    557986062 |    149321502 |    487635261 |    141004168 |    514853974 |    206701528
    num misses                       |            3 |           43 |           19 |            4 |           10 |            3 |           39 |          162 |            4 |           42 |           10 |          101 |          634 |           14 |            6 |           22
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    860861518 |   4450795553 |   2670219510 |   1298970012 |   1509406493 |     88558906 |   5985317880 |   3313341871 |    262642113 |    393715438 |   2126912566 |    397067918 |   1372862273 |    478208373 |   3362404126 |    723614920
    num misses                       |       892763 |       600357 |     11815541 |       688488 |     10387308 |     21159429 |           23 |      7344315 |       308031 |      1935699 |     21334754 |     15470544 |      7295335 |      3361937 |    121263869 |      5798406
    miss rate                        |        0.10% |        0.01% |        0.44% |        0.05% |        0.69% |       23.89% |        0.00% |        0.22% |        0.12% |        0.49% |        1.00% |        3.90% |        0.53% |        0.70% |        3.61% |        0.80%
    mpki                             |         0.45 |         0.08 |         1.49 |         0.21 |         3.16 |        84.64 |         0.00 |         1.13 |         0.36 |         1.35 |         4.50 |        18.16 |         2.06 |         2.64 |        26.98 |         2.67
  L2 TLB                             |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |       892766 |       600400 |     11815560 |       688492 |     10387318 |     21159432 |           62 |      7344477 |       308035 |      1935741 |     21334764 |     15470645 |      7295969 |      3361951 |    121263875 |      5798428
    num misses                       |       611166 |       171800 |      2474516 |       360174 |      8258901 |     10898464 |           62 |       101086 |       308035 |       602690 |      1881803 |      4640638 |       712756 |      3361911 |     86610552 |       559084
    miss rate                        |       68.46% |       28.61% |       20.94% |       52.31% |       79.51% |       51.51% |      100.00% |        1.38% |      100.00% |       31.13% |        8.82% |       30.00% |        9.77% |      100.00% |       71.42% |        9.64%
    mpki                             |         0.31 |         0.02 |         0.31 |         0.11 |         2.52 |        43.59 |         0.00 |         0.02 |         0.36 |         0.42 |         0.40 |         5.45 |         0.20 |         2.64 |        19.27 |         0.26
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
