                                   | Core 0    
  Instructions                     |   99999908
  Cycles                           |  214836584
  IPC                              |       0.47
  Time (ns)                        |   71612195
Branch predictor stats             |           
  num correct                      |   17043047
  num incorrect                    |    1330253
  misprediction rate               |      7.24%
  mpki                             |      13.30
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   11969879
    num misses                     |         41
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   35925434
    num misses                     |     636139
    miss rate                      |      1.77%
    mpki                           |       6.36
  L2 TLB                           |           
    num accesses                   |     636180
    num misses                     |     174332
    miss rate                      |     27.40%
    mpki                           |       1.74
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   11969879
    num cache misses               |      12344
    miss rate                      |      0.10%
    mpki                           |       0.12
  Cache L1-D                       |           
    num cache accesses             |   35925434
    num cache misses               |    4547975
    miss rate                      |     12.66%
    mpki                           |      45.48
  Cache L2                         |           
    num cache accesses             |    4908974
    num cache misses               |    4007540
    miss rate                      |     81.64%
    mpki                           |      40.08
  Cache L3                         |           
    num cache accesses             |    4356290
    num cache misses               |    1876863
    miss rate                      |     43.08%
    mpki                           |      18.77
DRAM summary                       |           
  num dram accesses                |    2568187
  average dram access latency (ns) |      97.43
  average dram queueing delay      |      32.41
Coherency Traffic                  |           
  num loads from dram              |    1628067
  num loads from dram cache        |          0
  num loads from remote cache      |          0
