                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   796605337 |   249999981 |   406114789 |  2588575485 |  1749379775 |   967887368 |  5206940379 |  3480524536
  Cycles                             |  2877488749 |  2877485761 |  2877488590 |  2877488402 |  2877488568 |  2877488533 |  2877488231 |  2877488406
  IPC                                |        0.28 |        0.09 |        0.14 |        0.90 |        0.61 |        0.34 |        1.81 |        1.21
  Time (ns)                          |   959162917 |   959161921 |   959162864 |   959162801 |   959162856 |   959162845 |   959162744 |   959162802
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |     7230268 |    58565837 |    67069489 |   395663315 |     2279681 |    59632463 |   239777861 |   279846905
  num incorrect                      |       48428 |     6500447 |     4234798 |   101505212 |       38634 |     2090770 |     1994214 |    47011910
  misprediction rate                 |       0.67% |       9.99% |       5.94% |      20.42% |       1.67% |       3.39% |       0.82% |      14.38%
  mpki                               |        0.06 |       26.00 |       10.43 |       39.21 |        0.02 |        2.16 |        0.38 |       13.51
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    70405026 |    21135842 |    67953408 |   336813057 |   200382297 |    92150252 |   398350492 |   509837886
    num misses                       |           3 |       17441 |           4 |          19 |           6 |          22 |          43 |          65
    miss rate                        |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   216961578 |    86633855 |   124233626 |   871222081 |  1308629641 |   322792091 |  2996252048 |  1668671938
    num misses                       |      387729 |     1331684 |      147631 |     3857105 |    47179718 |     2636555 |      404206 |     9307051
    miss rate                        |       0.18% |       1.54% |       0.12% |       0.44% |       3.61% |       0.82% |       0.01% |       0.56%
    mpki                             |        0.49 |        5.33 |        0.36 |        1.49 |       26.97 |        2.72 |        0.08 |        2.67
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      387732 |     1349125 |      147635 |     3857124 |    47179724 |     2636577 |      404249 |     9307116
    num misses                       |      387440 |     1140465 |      147635 |      807210 |    33673827 |      258751 |      116149 |       59303
    miss rate                        |      99.92% |      84.53% |     100.00% |      20.93% |      71.37% |       9.81% |      28.73% |       0.64%
    mpki                             |        0.49 |        4.56 |        0.36 |        0.31 |       19.25 |        0.27 |        0.02 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    70405026 |    21135842 |    67953408 |   336813057 |   200382297 |    92150252 |   398350492 |   509837886
    num cache misses                 |      561075 |      408107 |       12340 |     1719768 |      953598 |      650609 |      359102 |    17060396
    miss rate                        |       0.80% |       1.93% |       0.02% |       0.51% |       0.48% |       0.71% |       0.09% |       3.35%
    mpki                             |        0.70 |        1.63 |        0.03 |        0.66 |        0.55 |        0.67 |        0.07 |        4.90
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   216961578 |    86633855 |   124233626 |   871222081 |  1308629641 |   322792091 |  2996252048 |  1668671938
    num cache misses                 |    40961769 |     7457586 |     9451547 |     3570017 |    14421288 |    18767415 |    28163190 |    56283414
    miss rate                        |      18.88% |       8.61% |       7.61% |       0.41% |       1.10% |       5.81% |       0.94% |       3.37%
    mpki                             |       51.42 |       29.83 |       23.27 |        1.38 |        8.24 |       19.39 |        5.41 |       16.17
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    41524572 |     7884821 |    12725950 |     5975239 |    15400093 |    20858740 |    28527307 |    73390621
    num cache misses                 |    27031482 |     7538559 |     9463887 |     2374799 |    10817742 |     9312600 |    19711481 |    12041047
    miss rate                        |      65.10% |      95.61% |      74.37% |      39.74% |      70.24% |      44.65% |      69.10% |      16.41%
    mpki                             |       33.93 |       30.15 |       23.30 |        0.92 |        6.18 |        9.62 |        3.79 |        3.46
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    27033210 |     7558210 |    12725950 |     3071982 |    10843207 |    10781303 |    19716678 |    12097298
    num cache misses                 |    24836438 |     6971098 |     9447996 |      969710 |     9617812 |     5651325 |     1750758 |      924321
    miss rate                        |      91.87% |      92.23% |      74.24% |      31.57% |      88.70% |      52.42% |       8.88% |       7.64%
    mpki                             |       31.18 |       27.88 |       23.26 |        0.37 |        5.50 |        5.84 |        0.34 |        0.27
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    89708910 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      237.65 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      127.64 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      93.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
