                                   | Core 0    
  Instructions                     |  499999893
  Cycles                           |  827061199
  IPC                              |       0.60
  Time (ns)                        |  275687067
Branch predictor stats             |           
  num correct                      |   77608896
  num incorrect                    |    6457716
  misprediction rate               |      7.68%
  mpki                             |      12.92
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   55599511
    num misses                     |         41
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  178562361
    num misses                     |    3825650
    miss rate                      |      2.14%
    mpki                           |       7.65
  L2 TLB                           |           
    num accesses                   |    3825691
    num misses                     |    1013735
    miss rate                      |     26.50%
    mpki                           |       2.03
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   55599511
    num cache misses               |      70036
    miss rate                      |      0.13%
    mpki                           |       0.14
  Cache L1-D                       |           
    num cache accesses             |  178562361
    num cache misses               |   24233002
    miss rate                      |     13.57%
    mpki                           |      48.47
  Cache L2                         |           
    num cache accesses             |   25797021
    num cache misses               |   21402526
    miss rate                      |     82.97%
    mpki                           |      42.81
  Cache L3                         |           
    num cache accesses             |   22897824
    num cache misses               |    9402639
    miss rate                      |     41.06%
    mpki                           |      18.81
DRAM summary                       |           
  num dram accesses                |   12850722
  average dram access latency (ns) |      50.87
  average dram queueing delay      |       0.87
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
