                                   | Core 0    
  Instructions                     |   99999895
  Cycles                           |  150966245
  IPC                              |       0.66
  Time (ns)                        |   50322082
Branch predictor stats             |           
  num correct                      |    7943534
  num incorrect                    |     662598
  misprediction rate               |      7.70%
  mpki                             |       6.63
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |    8484514
    num misses                     |         42
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   27642136
    num misses                     |     109082
    miss rate                      |      0.39%
    mpki                           |       1.09
  L2 TLB                           |           
    num accesses                   |     109124
    num misses                     |      40222
    miss rate                      |     36.86%
    mpki                           |       0.40
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |    8484514
    num cache misses               |      15684
    miss rate                      |      0.18%
    mpki                           |       0.16
  Cache L1-D                       |           
    num cache accesses             |   27642136
    num cache misses               |    1488408
    miss rate                      |      5.38%
    mpki                           |      14.88
  Cache L2                         |           
    num cache accesses             |    1522894
    num cache misses               |    1389848
    miss rate                      |     91.26%
    mpki                           |      13.90
  Cache L3                         |           
    num cache accesses             |    1408699
    num cache misses               |    1216515
    miss rate                      |     86.36%
    mpki                           |      12.17
DRAM summary                       |           
  num dram accesses                |    1324067
  average dram access latency (ns) |      58.57
  average dram queueing delay      |       3.56
Coherency Traffic                  |           
  num loads from dram              |    1132185
  num loads from dram cache        |          0
  num loads from remote cache      |          0
