                                   | Core 0    
  Instructions                     |   99999908
  Cycles                           |  240563149
  IPC                              |       0.42
  Time (ns)                        |   80187716
Branch predictor stats             |           
  num correct                      |   17043047
  num incorrect                    |    1330253
  misprediction rate               |      7.24%
  mpki                             |      13.30
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   11969879
    num misses                     |         41
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   35925434
    num misses                     |     636284
    miss rate                      |      1.77%
    mpki                           |       6.36
  L2 TLB                           |           
    num accesses                   |     636325
    num misses                     |     174384
    miss rate                      |     27.40%
    mpki                           |       1.74
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   11969879
    num cache misses               |      12372
    miss rate                      |      0.10%
    mpki                           |       0.12
  Cache L1-D                       |           
    num cache accesses             |   35925434
    num cache misses               |    4548041
    miss rate                      |     12.66%
    mpki                           |      45.48
  Cache L2                         |           
    num cache accesses             |    5354332
    num cache misses               |    4008156
    miss rate                      |     74.86%
    mpki                           |      40.08
  Cache L3                         |           
    num cache accesses             |    4802252
    num cache misses               |    3362718
    miss rate                      |     70.02%
    mpki                           |      33.63
DRAM summary                       |           
  num dram accesses                |    4701096
  average dram access latency (ns) |      59.38
  average dram queueing delay      |       4.37
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
