                                   | Core 0    
  Instructions                     |  249999980
  Cycles                           |  569035035
  IPC                              |       0.44
  Time (ns)                        |  189678345
Branch predictor stats             |           
  num correct                      |   42338506
  num incorrect                    |    3913322
  misprediction rate               |      8.46%
  mpki                             |      15.65
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   28960848
    num misses                     |         42
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   86565665
    num misses                     |    1462064
    miss rate                      |      1.69%
    mpki                           |       5.85
  L2 TLB                           |           
    num accesses                   |    1462106
    num misses                     |     397396
    miss rate                      |     27.18%
    mpki                           |       1.59
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   28960848
    num cache misses               |      31498
    miss rate                      |      0.11%
    mpki                           |       0.13
  Cache L1-D                       |           
    num cache accesses             |   86565665
    num cache misses               |   10031941
    miss rate                      |     11.59%
    mpki                           |      40.13
  Cache L2                         |           
    num cache accesses             |   11566893
    num cache misses               |    8889176
    miss rate                      |     76.85%
    mpki                           |      35.56
  Cache L3                         |           
    num cache accesses             |   10393085
    num cache misses               |    7447830
    miss rate                      |     71.66%
    mpki                           |      29.79
DRAM summary                       |           
  num dram accesses                |   10235455
  average dram access latency (ns) |      59.96
  average dram queueing delay      |       4.95
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
