                                   | Core 0     
  Instructions                     |   499999953
  Cycles                           |  1463344803
  IPC                              |        0.34
  Time (ns)                        |   487781601
Branch predictor stats             |            
  num correct                      |   117334005
  num incorrect                    |    13097774
  misprediction rate               |      10.04%
  mpki                             |       26.20
TLB Summary                        |            
  I-TLB                            |            
    num accesses                   |    42182723
    num misses                     |       31643
    miss rate                      |       0.08%
    mpki                           |        0.06
  D-TLB                            |            
    num accesses                   |   172899823
    num misses                     |     2618431
    miss rate                      |       1.51%
    mpki                           |        5.24
  L2 TLB                           |            
    num accesses                   |     2650074
    num misses                     |     2141515
    miss rate                      |      80.81%
    mpki                           |        4.28
Cache Summary                      |            
  Cache L1-I                       |            
    num cache accesses             |    42182723
    num cache misses               |      735391
    miss rate                      |       1.74%
    mpki                           |        1.47
  Cache L1-D                       |            
    num cache accesses             |   172899823
    num cache misses               |    14903277
    miss rate                      |       8.62%
    mpki                           |       29.81
  Cache L2                         |            
    num cache accesses             |    15652753
    num cache misses               |    15052374
    miss rate                      |      96.16%
    mpki                           |       30.10
  Cache L3                         |            
    num cache accesses             |    15066571
    num cache misses               |    12759337
    miss rate                      |      84.69%
    mpki                           |       25.52
DRAM summary                       |            
  num dram accesses                |    12809742
  average dram access latency (ns) |       51.65
  average dram queueing delay      |        1.64
Coherency Traffic                  |            
  num loads from dram              |           0
  num loads from dram cache        |           0
  num loads from remote cache      |           0
