                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   667593549 |  1226461039 |   651987925 |   994658161 |  1891578534 |  2751214118 |   399943424 |  1267568111 |  2054653474 |  2616155215 |   635267973 |  3715701529 |   249999886 |  1960740100 |  1214844615 |  2919315295
  Cycles                             |  3063363148 |  3063363016 |  3063362462 |  3063362100 |  3063362100 |  3063362100 |  3063362693 |  3063363815 |  3063362100 |  3063362103 |  3063362105 |  3063362111 |  3063358049 |  3063362104 |  3063362248 |  3063363022
  IPC                                |        0.22 |        0.40 |        0.21 |        0.32 |        0.62 |        0.90 |        0.13 |        0.41 |        0.67 |        0.85 |        0.21 |        1.21 |        0.08 |        0.64 |        0.40 |        0.95
  Time (ns)                          |  1021121050 |  1021121006 |  1021120821 |  1021120700 |  1021120700 |  1021120700 |  1021120898 |  1021121272 |  1021120700 |  1021120701 |  1021120702 |  1021120704 |  1021119350 |  1021120702 |  1021120750 |  1021121008
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    35653700 |   157803433 |    39895356 |    22921950 |   285394666 |   126703439 |     7391567 |     1648888 |   110805877 |   232414472 |    19160048 |   298762656 |    34399075 |   111713976 |    22186273 |   316873156
  num incorrect                      |      834075 |    36899523 |     1511376 |      408833 |    32010076 |     1055414 |    10331922 |       27944 |    77979390 |    38915400 |     9227942 |    50184355 |     4720676 |    18962472 |     3284857 |    48435428
  misprediction rate                 |       2.29% |      18.95% |       3.65% |       1.75% |      10.08% |       0.83% |      58.30% |       1.67% |      41.31% |      14.34% |      32.51% |      14.38% |      12.07% |      14.51% |      12.90% |      13.26%
  mpki                               |        1.25 |       30.09 |        2.32 |        0.41 |       16.92 |        0.38 |       25.83 |        0.02 |       37.95 |       14.88 |       14.53 |       13.51 |       18.88 |        9.67 |        2.70 |       16.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    66808699 |   172018900 |    62105528 |    88910186 |   302732008 |   210490342 |    43480380 |   145201755 |   167438103 |   297266323 |    49283927 |   544300370 |    43801034 |   220120031 |   115640935 |   343901810
    num misses                       |          47 |         150 |          22 |           4 |       11194 |          43 |          14 |           6 |          52 |         956 |           3 |          65 |          84 |          56 |          74 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   234580843 |   479697305 |   218114673 |   390840085 |   761103582 |  1583116342 |   145415977 |   948179653 |   605922653 |  1094048904 |   287972719 |  1781391111 |   116504258 |   921425621 |   620140389 |  1310214567
    num misses                       |      360829 |      847138 |     1732350 |      208664 |     4208523 |      213618 |     1020232 |    34159193 |       36212 |      578190 |      292831 |     9940128 |     4540721 |      590466 |     1388779 |    13317835
    miss rate                        |       0.15% |       0.18% |       0.79% |       0.05% |       0.55% |       0.01% |       0.70% |       3.60% |       0.01% |       0.05% |       0.10% |       0.56% |       3.90% |       0.06% |       0.22% |       1.02%
    mpki                             |        0.54 |        0.69 |        2.66 |        0.21 |        2.22 |        0.08 |        2.55 |       26.95 |        0.02 |        0.22 |        0.46 |        2.68 |       18.16 |        0.30 |        1.14 |        4.56
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
