                                   | Core 0    
  Instructions                     |  499999957
  Cycles                           |  779848793
  IPC                              |       0.64
  Time (ns)                        |  259949598
Branch predictor stats             |           
  num correct                      |   59311068
  num incorrect                    |    7424566
  misprediction rate               |     11.13%
  mpki                             |      14.85
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   60743979
    num misses                     |         32
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  225114182
    num misses                     |    3073585
    miss rate                      |      1.37%
    mpki                           |       6.15
  L2 TLB                           |           
    num accesses                   |    3073617
    num misses                     |     383439
    miss rate                      |     12.48%
    mpki                           |       0.77
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   60743979
    num cache misses               |      39683
    miss rate                      |      0.07%
    mpki                           |       0.08
  Cache L1-D                       |           
    num cache accesses             |  225114182
    num cache misses               |    7072196
    miss rate                      |      3.14%
    mpki                           |      14.14
  Cache L2                         |           
    num cache accesses             |    7232321
    num cache misses               |    5395797
    miss rate                      |     74.61%
    mpki                           |      10.79
  Cache L3                         |           
    num cache accesses             |    5518594
    num cache misses               |    3744480
    miss rate                      |     67.85%
    mpki                           |       7.49
DRAM summary                       |           
  num dram accesses                |    5527382
  average dram access latency (ns) |     151.07
  average dram queueing delay      |      66.03
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
