                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   249999886 |  1413258792 |  2036319745 |  2026816968 |  1661780287 |   811730525 |   580340942 |  1428002789 |   284074671 |  2367694086 |   564214963 |  2161041268 |   821289371 |  1144917559 |  2796126845 |  1366065011
  Cycles                             |  1714246942 |  1714251313 |  1714251302 |  1714251300 |  1714251296 |  1714251314 |  1714251300 |  1714251300 |  1714251750 |  1714251300 |  1714251303 |  1714251309 |  1714251300 |  1714251300 |  1714251302 |  1714251300
  IPC                                |        0.15 |        0.82 |        1.19 |        1.18 |        0.97 |        0.47 |        0.34 |        0.83 |        0.17 |        1.38 |        0.33 |        1.26 |        0.48 |        0.67 |        1.63 |        0.80
  Time (ns)                          |   571415648 |   571417105 |   571417101 |   571417100 |   571417099 |   571417105 |   571417100 |   571417100 |   571417250 |   571417100 |   571417101 |   571417103 |   571417100 |   571417100 |   571417101 |   571417100
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    34399075 |    72497745 |   180883081 |    93335769 |    95380583 |    49328484 |    31361793 |   218434266 |    47699346 |   103550476 |    34778387 |   173861465 |    18799952 |    22035597 |   186046427 |   206061735
  num incorrect                      |     4720676 |    55046171 |    30177795 |      776423 |    16157523 |    29684881 |      733711 |    55928754 |     4386322 |     5890830 |     1122998 |    29181348 |      333647 |     3272393 |    31979935 |    23130146
  misprediction rate                 |      12.07% |      43.16% |      14.30% |       0.82% |      14.49% |      37.57% |       2.29% |      20.38% |       8.42% |       5.38% |       3.13% |      14.37% |       1.74% |      12.93% |      14.67% |      10.09%
  mpki                               |       18.88 |       38.95 |       14.82 |        0.38 |        9.72 |       36.57 |        1.26 |       39.17 |       15.44 |        2.49 |        1.99 |       13.50 |        0.41 |        2.86 |       11.44 |       16.93
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
