                                   | Core 0    
  Instructions                     |  499999883
  Cycles                           |  520818219
  IPC                              |       0.96
  Time (ns)                        |  173606073
Branch predictor stats             |           
  num correct                      |    6483488
  num incorrect                    |      51928
  misprediction rate               |      0.79%
  mpki                             |       0.10
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   44416735
    num misses                     |         25
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  251401517
    num misses                     |    4596531
    miss rate                      |      1.83%
    mpki                           |       9.19
  L2 TLB                           |           
    num accesses                   |    4596556
    num misses                     |    2797128
    miss rate                      |     60.85%
    mpki                           |       5.59
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   44416735
    num cache misses               |     202225
    miss rate                      |      0.46%
    mpki                           |       0.40
  Cache L1-D                       |           
    num cache accesses             |  251401517
    num cache misses               |   14669611
    miss rate                      |      5.84%
    mpki                           |      29.34
  Cache L2                         |           
    num cache accesses             |   16134818
    num cache misses               |   13127188
    miss rate                      |     81.36%
    mpki                           |      26.25
  Cache L3                         |           
    num cache accesses             |   14390170
    num cache misses               |    4320987
    miss rate                      |     30.03%
    mpki                           |       8.64
DRAM summary                       |           
  num dram accesses                |    5576244
  average dram access latency (ns) |      57.81
  average dram queueing delay      |       2.80
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
