                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   1964834353 |   7655571982 |   8432392666 |   3316056597 |   4380051979 |    249999989 |  18698195969 |   7494109975 |    819848699 |   1264613278 |   5763497557 |    877493573 |   3713959022 |   1243553528 |   4347183025 |   2230283976
  Cycles                             |  10483815546 |  10483815480 |  10483814682 |  10483815636 |  10483814756 |  10483806455 |  10483814670 |  10483815725 |  10483815517 |  10483814954 |  10483814799 |  10483817009 |  10483815505 |  10483814914 |  10483815587 |  10483814670
  IPC                                |         0.19 |         0.73 |         0.80 |         0.32 |         0.42 |         0.02 |         1.78 |         0.71 |         0.08 |         0.12 |         0.55 |         0.08 |         0.35 |         0.12 |         0.41 |         0.21
  Time (ns)                          |   3494605182 |   3494605160 |   3494604894 |   3494605212 |   3494604919 |   3494602152 |   3494604890 |   3494605242 |   3494605172 |   3494604985 |   3494604933 |   3494605670 |   3494605168 |   3494604971 |   3494605196 |   3494604890
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     64891100 |    352538582 |   1289344241 |     76332552 |    266256879 |     43244780 |   3450760309 |    138080398 |    133294508 |    100282444 |    624453965 |    120620835 |    565332976 |     24057038 |      5665433 |    138037477
  num incorrect                      |     30475402 |      2932141 |    330301151 |      1360216 |    160219959 |     11689069 |    235406061 |     21044192 |      8529826 |      8195008 |     95137644 |     16573268 |    121501294 |     33105334 |        96012 |      4752624
  misprediction rate                 |       31.96% |        0.82% |       20.39% |        1.75% |       37.57% |       21.28% |        6.39% |       13.22% |        6.01% |        7.55% |       13.22% |       12.08% |       17.69% |       57.91% |        1.67% |        3.33%
  mpki                               |        15.51 |         0.38 |        39.17 |         0.41 |        36.58 |        46.76 |        12.59 |         2.81 |        10.40 |         6.48 |        16.51 |        18.89 |        32.71 |        26.62 |         0.02 |         2.13
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    155159966 |    585682636 |   1097013924 |    296757775 |    522798149 |     23761816 |   3066032936 |    712882851 |    137017009 |    105971180 |    678762984 |    153744549 |    512516300 |    136722208 |    497945724 |    211882398
    num misses                       |            3 |           43 |           19 |            4 |           10 |            3 |           39 |          176 |            4 |           42 |           10 |          105 |          660 |           14 |            6 |           22
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    855529149 |   4405271006 |   2838515934 |   1301314672 |   2013837002 |     88558906 |   6093705162 |   3808900638 |    251503774 |    348143952 |   2590851961 |    408892927 |   1441017978 |    465242140 |   3251929983 |    740086902
    num misses                       |       884530 |       593348 |     12559735 |       689569 |     13842375 |     21159614 |           23 |      8423009 |       293845 |      1700940 |     25960565 |     15919663 |      7653347 |      3297315 |    117321764 |      5937161
    miss rate                        |        0.10% |        0.01% |        0.44% |        0.05% |        0.69% |       23.89% |        0.00% |        0.22% |        0.12% |        0.49% |        1.00% |        3.89% |        0.53% |        0.71% |        3.61% |        0.80%
    mpki                             |         0.45 |         0.08 |         1.49 |         0.21 |         3.16 |        84.64 |         0.00 |         1.12 |         0.36 |         1.35 |         4.50 |        18.14 |         2.06 |         2.65 |        26.99 |         2.66
  L2 TLB                             |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |       884533 |       593391 |     12559754 |       689573 |     13842385 |     21159617 |           62 |      8423185 |       293849 |      1700982 |     25960575 |     15919768 |      7654007 |      3297329 |    117321770 |      5937183
    num misses                       |       602336 |       170748 |      2630508 |       361230 |     11004811 |     10898408 |           62 |       115486 |       293849 |       528834 |      2288818 |      4769381 |       734198 |      3297291 |     83666705 |       586937
    miss rate                        |       68.10% |       28.77% |       20.94% |       52.38% |       79.50% |       51.51% |      100.00% |        1.37% |      100.00% |       31.09% |        8.82% |       29.96% |        9.59% |      100.00% |       71.31% |        9.89%
    mpki                             |         0.31 |         0.02 |         0.31 |         0.11 |         2.51 |        43.59 |         0.00 |         0.02 |         0.36 |         0.42 |         0.40 |         5.44 |         0.20 |         2.65 |        19.25 |         0.26
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    155159966 |    585682636 |   1097013924 |    296757775 |    522798149 |     23761816 |   3066032936 |    712882851 |    137017009 |    105971180 |    678762984 |    153744549 |    512516300 |    136722208 |    497945724 |    211882398
    num cache misses                 |       221343 |       528291 |      5576937 |       420614 |       286113 |       189871 |     29017038 |      1281802 |        23425 |       201930 |       495051 |      3344998 |     29793413 |        95377 |      2095736 |      1360156
    miss rate                        |        0.14% |        0.09% |        0.51% |        0.14% |        0.05% |        0.80% |        0.95% |        0.18% |        0.02% |        0.19% |        0.07% |        2.18% |        5.81% |        0.07% |        0.42% |        0.64%
    mpki                             |         0.11 |         0.07 |         0.66 |         0.13 |         0.07 |         0.76 |         1.55 |         0.17 |         0.03 |         0.16 |         0.09 |         3.81 |         8.02 |         0.08 |         0.48 |         0.61
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    855529149 |   4405271006 |   2838515934 |   1301314672 |   2013837002 |     88558906 |   6093705162 |   3808900638 |    251503774 |    348143952 |   2590851961 |    408892927 |   1441017978 |    465242140 |   3251929983 |    740086902
    num cache misses                 |     43534595 |     41414929 |     11615952 |     33549330 |     31076434 |     28754155 |       268198 |     58336873 |     18811666 |     18626527 |     82946133 |     23319372 |     33212903 |     36311424 |     35793425 |     42443322
    miss rate                        |        5.09% |        0.94% |        0.41% |        2.58% |        1.54% |       32.47% |        0.00% |        1.53% |        7.48% |        5.35% |        3.20% |        5.70% |        2.30% |        7.80% |        1.10% |        5.73%
    mpki                             |        22.16 |         5.41 |         1.38 |        10.12 |         7.09 |       115.02 |         0.01 |         7.78 |        22.95 |        14.73 |        14.39 |        26.57 |         8.94 |        29.20 |         8.23 |        19.03
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     46862452 |     41986149 |     19452111 |     33973039 |     33703766 |     32584529 |     29322558 |     60417476 |     25807208 |     18991624 |     84126453 |     31278054 |     64487606 |     41059139 |     37890630 |     46903001
    num cache misses                 |     39012052 |     28987509 |      7653410 |     23651906 |     29201895 |     24331132 |       789521 |     31229988 |     18835091 |     17453242 |     58556728 |     22900335 |     32269887 |     36406801 |     26490459 |     20559106
    miss rate                        |       83.25% |       69.04% |       39.34% |       69.62% |       86.64% |       74.67% |        2.69% |       51.69% |       72.98% |       91.90% |       69.61% |       73.22% |       50.04% |       88.67% |       69.91% |       43.83%
    mpki                             |        19.86 |         3.79 |         0.91 |         7.13 |         6.67 |        97.32 |         0.04 |         4.17 |        22.97 |        13.80 |        10.16 |        26.10 |         8.69 |        29.28 |         6.09 |         9.22
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     42118566 |     29033062 |      9950166 |     23660705 |     31919309 |     27996490 |       826843 |     32029448 |     25807208 |     17616812 |     59288059 |     27521533 |     33752578 |     41059139 |     26492574 |     23665855
    num cache misses                 |     38516871 |     15691164 |      3135172 |     22706125 |      7801582 |     17176877 |       777383 |      5208551 |     18799678 |     15069399 |      9593156 |     15721838 |      8346018 |     36305762 |     22912732 |     11640184
    miss rate                        |       91.45% |       54.05% |       31.51% |       95.97% |       24.44% |       61.35% |       94.02% |       16.26% |       72.85% |       85.54% |       16.18% |       57.13% |       24.73% |       88.42% |       86.49% |       49.19%
    mpki                             |        19.60 |         2.05 |         0.37 |         6.85 |         1.78 |        68.71 |         0.04 |         0.70 |        22.93 |        11.92 |         1.66 |        17.92 |         2.25 |        29.20 |         5.27 |         5.22
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    338188398 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  average dram access latency (ns)   |       424.82 |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf
  average dram queueing delay        |       314.81 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       96.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
