                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  5540272732 |  3259236440 |  3639424795 |  4729964770 |   961238106 |  2580593552 |  5520405474 |   249999989
  Cycles                             |  4126725022 |  4126725265 |  4126724767 |  4126724852 |  4126725009 |  4126724860 |  4126724814 |  4126721460
  IPC                                |        1.34 |        0.79 |        0.88 |        1.15 |        0.23 |        0.63 |        1.34 |        0.06
  Time (ns)                          |  1375575007 |  1375575088 |  1375574922 |  1375574951 |  1375575003 |  1375574953 |  1375574938 |  1375573820
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   491447008 |   353135638 |   468638675 |   269772950 |   162520594 |   156862788 |   254216055 |    43244780
  num incorrect                      |    81977704 |    53781016 |   109437872 |    45650854 |    15041082 |    94392046 |     2115395 |    11689069
  misprediction rate                 |      14.30% |      13.22% |      18.93% |      14.47% |       8.47% |      37.57% |       0.83% |      21.28%
  mpki                               |       14.80 |       16.50 |       30.07 |        9.65 |       15.65 |       36.58 |        0.38 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   629140968 |   383884972 |   510358246 |   531296819 |   111500776 |   308006867 |   422334412 |    23761816
    num misses                       |        1905 |          10 |         256 |          56 |          42 |          10 |          43 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2316460552 |  1465656757 |  1422146736 |  2222103211 |   333755275 |  1186659956 |  3176623941 |    88558906
    num misses                       |     1214173 |    14600277 |     2536565 |     1435221 |     5706148 |     8150975 |      428320 |    21160177
    miss rate                        |       0.05% |       1.00% |       0.18% |       0.06% |       1.71% |       0.69% |       0.01% |      23.89%
    mpki                             |        0.22 |        4.48 |        0.70 |        0.30 |        5.94 |        3.16 |        0.08 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1216078 |    14600287 |     2536821 |     1435277 |     5706190 |     8150985 |      428363 |    21160180
    num misses                       |       38477 |     1288368 |      404666 |      226039 |     1544180 |     6480563 |      122890 |    10898396
    miss rate                        |       3.16% |       8.82% |      15.95% |      15.75% |      27.06% |      79.51% |      28.69% |      51.50%
    mpki                             |        0.01 |        0.40 |        0.11 |        0.05 |        1.61 |        2.51 |        0.02 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   629140968 |   383884972 |   510358246 |   531296819 |   111500776 |   308006867 |   422334412 |    23761816
    num cache misses                 |     8634892 |      280484 |    15933334 |     1550735 |      126836 |      170795 |      381961 |      190035
    miss rate                        |       1.37% |       0.07% |       3.12% |       0.29% |       0.11% |       0.06% |       0.09% |       0.80%
    mpki                             |        1.56 |        0.09 |        4.38 |        0.33 |        0.13 |        0.07 |        0.07 |        0.76
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2316460552 |  1465656757 |  1422146736 |  2222103211 |   333755275 |  1186659956 |  3176623941 |    88558906
    num cache misses                 |    21494678 |    46870249 |    17731644 |    13637665 |    38997424 |    18355209 |    29867692 |    28756733
    miss rate                        |       0.93% |       3.20% |       1.25% |       0.61% |      11.68% |       1.55% |       0.94% |      32.47%
    mpki                             |        3.88 |       14.38 |        4.87 |        2.88 |       40.57 |        7.11 |        5.41 |      115.03
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    30220342 |    47675027 |    34743980 |    15206790 |    42744676 |    20110710 |    30284848 |    32638303
    num cache misses                 |    12092018 |    33102562 |    15530789 |    10683977 |    34504405 |    17250472 |    20909122 |    24333032
    miss rate                        |      40.01% |      69.43% |      44.70% |      70.26% |      80.72% |      85.78% |      69.04% |      74.55%
    mpki                             |        2.18 |       10.16 |        4.27 |        2.26 |       35.90 |        6.68 |        3.79 |       97.33
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    12184607 |    33655088 |    16614754 |    10704137 |    38126457 |    19053251 |    20945853 |    28050343
    num cache misses                 |     1830449 |     9600734 |     3196888 |     6758830 |    21278860 |     5278295 |    11001620 |    17207060
    miss rate                        |      15.02% |      28.53% |      19.24% |      63.14% |      55.81% |      27.70% |      52.52% |      61.34%
    mpki                             |        0.33 |        2.95 |        0.88 |        1.43 |       22.14 |        2.05 |        1.99 |       68.83
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   113278988 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      178.50 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       68.49 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      82.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
