                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   768549677 |   249999981 |   399673489 |  2502970466 |  1624138442 |   840025657 |  5905146736 |  1354915511
  Cycles                             |  2916577919 |  2916571585 |  2916577804 |  2916577803 |  2916577637 |  2916578163 |  2916578200 |  2916578267
  IPC                                |        0.26 |        0.09 |        0.14 |        0.86 |        0.56 |        0.29 |        2.02 |        0.46
  Time (ns)                          |   972192640 |   972190528 |   972192601 |   972192601 |   972192546 |   972192721 |   972192733 |   972192756
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |     6979131 |    58565837 |    66006661 |   382639627 |     2114083 |    51791309 |   271924008 |   108987817
  num incorrect                      |       46756 |     6500447 |     4143161 |    98060337 |       35828 |     1679274 |     2260762 |    18295956
  misprediction rate                 |       0.67% |       9.99% |       5.91% |      20.40% |       1.67% |       3.14% |       0.82% |      14.37%
  mpki                               |        0.06 |       26.00 |       10.37 |       39.18 |        0.02 |        2.00 |        0.38 |       13.50
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    67925543 |    21135842 |    66798944 |   325623228 |   186043468 |    79869304 |   451761100 |   198493681
    num misses                       |           3 |       17441 |           4 |          19 |           6 |          22 |          43 |          65
    miss rate                        |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   209368263 |    86633855 |   122456111 |   842603258 |  1214918635 |   277379775 |  3398026188 |   649605550
    num misses                       |      374370 |     1331667 |      145376 |     3730578 |    43862958 |     2367357 |      457879 |     3627371
    miss rate                        |       0.18% |       1.54% |       0.12% |       0.44% |       3.61% |       0.85% |       0.01% |       0.56%
    mpki                             |        0.49 |        5.33 |        0.36 |        1.49 |       27.01 |        2.82 |        0.08 |        2.68
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      374373 |     1349108 |      145380 |     3730597 |    43862964 |     2367379 |      457922 |     3627436
    num misses                       |      374092 |     1140462 |      145380 |      781308 |    31352701 |      216209 |      131930 |       23099
    miss rate                        |      99.92% |      84.53% |     100.00% |      20.94% |      71.48% |       9.13% |      28.81% |       0.64%
    mpki                             |        0.49 |        4.56 |        0.36 |        0.31 |       19.30 |        0.26 |        0.02 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    67925543 |    21135842 |    66798944 |   325623228 |   186043468 |    79869304 |   451761100 |   198493681
    num cache misses                 |       92144 |      376146 |        4836 |     1176595 |      469248 |      276536 |      167029 |     6680423
    miss rate                        |       0.14% |       1.78% |       0.01% |       0.36% |       0.25% |       0.35% |       0.04% |       3.37%
    mpki                             |        0.12 |        1.50 |        0.01 |        0.47 |        0.29 |        0.33 |        0.03 |        4.93
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   209368263 |    86633855 |   122456111 |   842603258 |  1214918635 |   277379775 |  3398026188 |   649605550
    num cache misses                 |    39493659 |     7444394 |     9303179 |     3233852 |    13341608 |    16810449 |    30535342 |    22402526
    miss rate                        |      18.86% |       8.59% |       7.60% |       0.38% |       1.10% |       6.06% |       0.90% |       3.45%
    mpki                             |       51.39 |       29.78 |       23.28 |        1.29 |        8.21 |       20.01 |        5.17 |       16.53
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    39589688 |     7847344 |    12529991 |     5031995 |    13864160 |    18625457 |    30706228 |    29280763
    num cache misses                 |    24297995 |     7422720 |     9308015 |     1293933 |     9663010 |     6380004 |    14701397 |     4278286
    miss rate                        |      61.37% |      94.59% |      74.29% |      25.71% |      69.70% |      34.25% |      47.88% |      14.61%
    mpki                             |       31.62 |       29.69 |       23.29 |        0.52 |        5.95 |        7.60 |        2.49 |        3.16
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    24301880 |     7450372 |    12529991 |     1925070 |     9717342 |     7993087 |    14706101 |     4504559
    num cache misses                 |    24140663 |     6747198 |     9299633 |     1148163 |     9566184 |     6346019 |     1021240 |     4252295
    miss rate                        |      99.34% |      90.56% |      74.22% |      59.64% |      98.44% |      79.39% |       6.94% |      94.40%
    mpki                             |       31.41 |       26.99 |       23.27 |        0.46 |        5.89 |        7.55 |        0.17 |        3.14
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    91083016 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      241.89 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      131.88 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      93.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
