                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   694522033 |  1140195844 |   686153076 |  1069062473 |  1768271774 |  3751012853 |   423340415 |  1382919572 |  1616961361 |  1050014932 |   678701017 |  1080612981 |   249999886 |  1118603859 |   686691700 |  3454633851
  Cycles                             |  3455312147 |  3455311704 |  3455311867 |  3455312210 |  3455311704 |  3455311692 |  3455312016 |  3455311944 |  3455312284 |  3455311964 |  3455311693 |  3455311691 |  3455310930 |  3455312257 |  3455311791 |  3455311692
  IPC                                |        0.20 |        0.33 |        0.20 |        0.31 |        0.51 |        1.09 |        0.12 |        0.40 |        0.47 |        0.30 |        0.20 |        0.31 |        0.07 |        0.32 |        0.20 |        1.00
  Time (ns)                          |  1151770716 |  1151770568 |  1151770623 |  1151770737 |  1151770568 |  1151770564 |  1151770672 |  1151770648 |  1151770762 |  1151770655 |  1151770565 |  1151770564 |  1151770310 |  1151770753 |  1151770597 |  1151770564
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    37184990 |   146553669 |    41932525 |    24504426 |   266618674 |   172745455 |     7653279 |     1807885 |    85020897 |    93606431 |    20515215 |    86980806 |    34399075 |    64153355 |    12903476 |   376404270
  num incorrect                      |      869555 |    34381848 |     1531645 |      435492 |    30005352 |     1438643 |    10750661 |       30638 |    62190216 |    15633021 |     9876817 |    14616369 |     4720676 |    10917152 |     1871427 |    57381616
  misprediction rate                 |       2.29% |      19.00% |       3.52% |       1.75% |      10.12% |       0.83% |      58.41% |       1.67% |      42.25% |      14.31% |      32.50% |      14.39% |      12.07% |      14.54% |      12.67% |      13.23%
  mpki                               |        1.25 |       30.15 |        2.23 |        0.41 |       16.97 |        0.38 |       25.39 |        0.02 |       38.46 |       14.89 |       14.55 |       13.53 |       18.88 |        9.76 |        2.73 |       16.61
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    69258005 |   159882553 |    65359704 |    96041947 |   283153113 |   286980069 |    45521734 |   158389570 |   130345995 |   119295317 |    53383120 |   158378150 |    43801034 |   126271498 |    65499541 |   406621696
    num misses                       |          47 |         146 |          22 |           4 |       10347 |          43 |          14 |           6 |          52 |         429 |           3 |          65 |          84 |          56 |          66 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   244166226 |   446416608 |   230354335 |   418647622 |   712488057 |  2158433290 |   152168147 |  1034554965 |   474671605 |   438990828 |   306796825 |   518327211 |   116504258 |   524614189 |   350134009 |  1546105017
    num misses                       |      366071 |      775480 |     1886958 |      217169 |     4001187 |      291243 |     1048243 |    37480425 |       27398 |      225663 |      312448 |     2894889 |     4539589 |      333929 |      810659 |    15714295
    miss rate                        |       0.15% |       0.17% |       0.82% |       0.05% |       0.56% |       0.01% |       0.69% |       3.62% |       0.01% |       0.05% |       0.10% |       0.56% |       3.90% |       0.06% |       0.23% |       1.02%
    mpki                             |        0.53 |        0.68 |        2.75 |        0.20 |        2.26 |        0.08 |        2.48 |       27.10 |        0.02 |        0.21 |        0.46 |        2.68 |       18.16 |        0.30 |        1.18 |        4.55
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      366118 |      775626 |     1886980 |      217173 |     4011534 |      291286 |     1048257 |    37480431 |       27450 |      226092 |      312451 |     2894954 |     4539673 |      333985 |      810725 |    15714305
    num misses                       |      116680 |      125347 |      169552 |      116174 |      571459 |       83474 |     1048246 |    26762470 |       24407 |        7325 |      206822 |       18644 |     1361635 |       52980 |       10411 |     1386188
    miss rate                        |      31.87% |      16.16% |       8.99% |      53.49% |      14.25% |      28.66% |     100.00% |      71.40% |      88.91% |       3.24% |      66.19% |       0.64% |      29.99% |      15.86% |       1.28% |       8.82%
    mpki                             |        0.17 |        0.11 |        0.25 |        0.11 |        0.32 |        0.02 |        2.48 |       19.35 |        0.02 |        0.01 |        0.30 |        0.02 |        5.45 |        0.05 |        0.02 |        0.40
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    69258005 |   159882553 |    65359704 |    96041947 |   283153113 |   286980069 |    45521734 |   158389570 |   130345995 |   119295317 |    53383120 |   158378150 |    43801034 |   126271498 |    65499541 |   406621696
    num cache misses                 |       76032 |     5177058 |      468545 |      144155 |     5464252 |      264655 |       37816 |      726701 |      755193 |     2354857 |       81910 |     6041521 |     1020150 |      765968 |      202766 |      303500
    miss rate                        |       0.11% |       3.24% |       0.72% |       0.15% |       1.93% |       0.09% |       0.08% |       0.46% |       0.58% |       1.97% |       0.15% |       3.81% |       2.33% |       0.61% |       0.31% |       0.07%
    mpki                             |        0.11 |        4.54 |        0.68 |        0.13 |        3.09 |        0.07 |        0.09 |        0.53 |        0.47 |        2.24 |        0.12 |        5.59 |        4.08 |        0.68 |        0.30 |        0.09
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   244166226 |   446416608 |   230354335 |   418647622 |   712488057 |  2158433290 |   152168147 |  1034554965 |   474671605 |   438990828 |   306796825 |   518327211 |   116504258 |   524614189 |   350134009 |  1546105017
    num cache misses                 |     8637541 |     5808640 |    13385063 |    10693157 |     6788737 |    20470939 |    11522969 |    11414070 |     1951567 |     4940223 |    15105646 |    18324152 |     6761139 |     4434872 |     5779499 |    50325026
    miss rate                        |       3.54% |       1.30% |       5.81% |       2.55% |       0.95% |       0.95% |       7.57% |       1.10% |       0.41% |       1.13% |       4.92% |       3.54% |       5.80% |       0.85% |       1.65% |       3.25%
    mpki                             |       12.44 |        5.09 |       19.51 |       10.00 |        3.84 |        5.46 |       27.22 |        8.25 |        1.21 |        4.70 |       22.26 |       16.96 |       27.04 |        3.96 |        8.42 |       14.57
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    10030159 |    11462374 |    14848379 |    10872627 |    12590530 |    20756686 |    12971352 |    12153346 |     2881107 |     7636673 |    15985820 |    24509585 |     9402103 |     5301268 |     7336536 |    50810602
    num cache misses                 |     7188946 |     5566378 |     6607438 |     7727457 |     6810528 |    14449589 |    11560785 |     8549624 |     2693771 |     4806615 |    13411882 |     6858736 |     6732124 |     4719637 |     4401692 |    35521416
    miss rate                        |      71.67% |      48.56% |      44.50% |      71.07% |      54.09% |      69.61% |      89.13% |      70.35% |      93.50% |      62.94% |      83.90% |      27.98% |      71.60% |      89.03% |      60.00% |      69.91%
    mpki                             |       10.35 |        4.88 |        9.63 |        7.23 |        3.85 |        3.85 |       27.31 |        6.18 |        1.67 |        4.58 |       19.76 |        6.35 |       26.93 |        4.22 |        6.41 |       10.28
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8546430 |     6044778 |     7623680 |     7774964 |     7149633 |    14471257 |    12971352 |     8562409 |     2868575 |     5184223 |    14210146 |     7020715 |     8356015 |     4821841 |     5756612 |    35707955
    num cache misses                 |     6507165 |     3058985 |     3961338 |     7428452 |     2777781 |     3168602 |    11522042 |     7580604 |     2676367 |     3966851 |    13246521 |     2964517 |     5397593 |     4296614 |     3602406 |     1863449
    miss rate                        |      76.14% |      50.61% |      51.96% |      95.54% |      38.85% |      21.90% |      88.83% |      88.53% |      93.30% |      76.52% |      93.22% |      42.23% |      64.60% |      89.11% |      62.58% |       5.22%
    mpki                             |        9.37 |        2.68 |        5.77 |        6.95 |        1.57 |        0.84 |       27.22 |        5.48 |        1.66 |        3.78 |       19.52 |        2.74 |       21.59 |        3.84 |        5.25 |        0.54
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   111626491 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      421.54 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      311.53 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      97.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
