                                     | Core 0     | Core 1      | Core 2     | Core 3     | Core 4      | Core 5      | Core 6     | Core 7    
  Instructions                       |  528509492 |  1490161140 |  249999898 |  848011856 |  1268861203 |  1263082917 |  424894120 |  258652459
  Cycles                             |  876663917 |   876663880 |  876661926 |  876663882 |   876663900 |   876664232 |  876664057 |  876664143
  IPC                                |       0.60 |        1.70 |       0.29 |       0.97 |        1.45 |        1.44 |       0.48 |       0.30
  Time (ns)                          |  292221306 |   292221293 |  292220642 |  292221294 |   292221300 |   292221411 |  292221352 |  292221381
Branch predictor stats               |            |             |            |            |             |             |            |           
  num correct                        |   80401768 |    99271723 |    4856955 |   17323305 |   112913092 |    58165832 |   22687428 |   20484498
  num incorrect                      |   17295156 |    17028912 |    6669357 |    2561167 |    18854242 |      484167 |     530838 |    1673930
  misprediction rate                 |     17.70% |      14.64% |     57.86% |     12.88% |      14.31% |       0.83% |      2.29% |      7.55%
  mpki                               |      32.72 |       11.43 |      26.68 |       3.02 |       14.86 |        0.38 |       1.25 |       6.47
TLB Summary                          |            |             |            |            |             |             |            |           
  I-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |   73007483 |   180807406 |   27532058 |   81183395 |   144045080 |    96632986 |   42849212 |   21725293
    num misses                       |        178 |          18 |         14 |         70 |         511 |          43 |         47 |         42
    miss rate                        |      0.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  D-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |  205222998 |   628257565 |   93614435 |  427047019 |   530383968 |   726811307 |  150114089 |   71290726
    num misses                       |    1096677 |     4446020 |     661938 |    1015951 |      276291 |       97874 |     229364 |     345249
    miss rate                        |      0.53% |       0.71% |      0.71% |      0.24% |       0.05% |       0.01% |      0.15% |      0.48%
    mpki                             |       2.08 |        2.98 |       2.65 |       1.20 |        0.22 |        0.08 |       0.54 |       1.33
  L2 TLB                             |            |             |            |            |             |             |            |           
    num accesses                     |    1096855 |     4446038 |     661952 |    1016021 |      276802 |       97917 |     229411 |     345291
    num misses                       |     103903 |       34088 |     661946 |      13987 |        8964 |       28349 |      72844 |     107350
    miss rate                        |      9.47% |       0.77% |    100.00% |      1.38% |       3.24% |      28.95% |     31.75% |     31.09%
    mpki                             |       0.20 |        0.02 |       2.65 |       0.02 |        0.01 |        0.02 |       0.17 |       0.42
Cache Summary                        |            |             |            |            |             |             |            |           
  Cache L1-I                         |            |             |            |            |             |             |            |           
    num cache accesses               |   73007483 |   180807406 |   27532058 |   81183395 |   144045080 |    96632986 |   42849212 |   21725293
    num cache misses                 |    4265074 |     1574856 |      18860 |     152338 |     1953552 |       87177 |      43613 |      41366
    miss rate                        |      5.84% |       0.87% |      0.07% |      0.19% |       1.36% |       0.09% |      0.10% |      0.19%
    mpki                             |       8.07 |        1.06 |       0.08 |       0.18 |        1.54 |        0.07 |       0.10 |       0.16
  Cache L1-D                         |            |             |            |            |             |             |            |           
    num cache accesses               |  205222998 |   628257565 |   93614435 |  427047019 |   530383968 |   726811307 |  150114089 |   71290726
    num cache misses                 |    4728668 |     2999242 |    7294801 |    6841731 |     4868274 |     6833010 |    5313554 |    3793292
    miss rate                        |      2.30% |       0.48% |      7.79% |      1.60% |       0.92% |       0.94% |      3.54% |      5.32%
    mpki                             |       8.95 |        2.01 |      29.18 |       8.07 |        3.84 |        5.41 |      12.51 |      14.67
  Cache L2                           |            |             |            |            |             |             |            |           
    num cache accesses               |    9190523 |     4598134 |    8258525 |    7084030 |     6828153 |     6924926 |    6084153 |    3860199
    num cache misses                 |    4619223 |      525815 |    7313661 |    3538998 |     2712738 |     4782551 |    4367258 |    3553050
    miss rate                        |     50.26% |      11.44% |     88.56% |     49.96% |      39.73% |      69.06% |     71.78% |     92.04%
    mpki                             |       8.74 |        0.35 |      29.25 |       4.17 |        2.14 |        3.79 |      10.28 |      13.74
  Cache L3                           |            |             |            |            |             |             |            |           
    num cache accesses               |    4816271 |      550496 |    8258525 |    3629049 |     2719179 |     4787501 |    5105628 |    3578674
    num cache misses                 |    1156809 |      170038 |    7292905 |     576854 |      165199 |     2048520 |    3804739 |    2976409
    miss rate                        |     24.02% |      30.89% |     88.31% |     15.90% |       6.08% |      42.79% |     74.52% |     83.17%
    mpki                             |       2.19 |        0.11 |      29.17 |       0.68 |        0.13 |        1.62 |       8.95 |      11.51
DRAM summary                         |            |             |            |            |             |             |            |           
  num dram accesses                  |   25646869 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  average dram access latency (ns)   |     174.38 |         inf |        inf |        inf |         inf |         inf |        inf |        inf
  average dram queueing delay        |      64.37 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     87.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |             |            |            |             |             |            |           
  num loads from dram                |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from dram cache          |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from remote cache        |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
