                                   | Core 0    
  Instructions                     |   99999908
  Cycles                           |  188769856
  IPC                              |       0.53
  Time (ns)                        |   62923285
Branch predictor stats             |           
  num correct                      |   17043047
  num incorrect                    |    1330253
  misprediction rate               |      7.24%
  mpki                             |      13.30
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   11969879
    num misses                     |         41
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   35925434
    num misses                     |     636319
    miss rate                      |      1.77%
    mpki                           |       6.36
  L2 TLB                           |           
    num accesses                   |     636360
    num misses                     |     174331
    miss rate                      |     27.40%
    mpki                           |       1.74
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   11969879
    num cache misses               |      12351
    miss rate                      |      0.10%
    mpki                           |       0.12
  Cache L1-D                       |           
    num cache accesses             |   35925434
    num cache misses               |    4547976
    miss rate                      |     12.66%
    mpki                           |      45.48
  Cache L2                         |           
    num cache accesses             |    5109950
    num cache misses               |    4007544
    miss rate                      |     78.43%
    mpki                           |      40.08
  Cache L3                         |           
    num cache accesses             |    4557299
    num cache misses               |    2593557
    miss rate                      |     56.91%
    mpki                           |      25.94
DRAM summary                       |           
  num dram accesses                |    3578372
  average dram access latency (ns) |      51.15
  average dram queueing delay      |       1.15
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
