                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  3172163221 |   772678072 |  5961094757 |  3566956334 |  4756605923 |   553585421 |  2467979782 |   249999989
  Cycles                             |  3691902655 |  3691903044 |  3691902654 |  3691902641 |  3691902680 |  3691902820 |  3691902913 |  3691901411
  IPC                                |        0.86 |        0.21 |        1.61 |        0.97 |        1.29 |        0.15 |        0.67 |        0.07
  Time (ns)                          |  1230634218 |  1230634348 |  1230634218 |  1230634214 |  1230634227 |  1230634273 |  1230634304 |  1230633804
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   485104913 |   106319333 |  1100123117 |   193182478 |   717365847 |   129734301 |   375179297 |    43244780
  num incorrect                      |   124261207 |    14582384 |    75049100 |   135068557 |    80649894 |    14412346 |    81016455 |    11689069
  misprediction rate                 |      20.39% |      12.06% |       6.39% |      41.15% |      10.11% |      10.00% |      17.76% |      21.28%
  mpki                               |       39.17 |       18.87 |       12.59 |       37.87 |       16.96 |       26.03 |       32.83 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   412710014 |   135386947 |   977469672 |   291212222 |   761592424 |    46802005 |   341330442 |    23761816
    num misses                       |          19 |         100 |          39 |          52 |       27713 |       37759 |         470 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.07 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1067725317 |   360067976 |  1942710565 |  1052723854 |  1915918173 |   191786301 |   957572389 |    88558906
    num misses                       |     4721392 |    14028193 |          23 |       63266 |    10708298 |     2916668 |     5089659 |    21160488
    miss rate                        |       0.44% |       3.90% |       0.00% |       0.01% |       0.56% |       1.52% |       0.53% |      23.89%
    mpki                             |        1.49 |       18.16 |        0.00 |        0.02 |        2.25 |        5.27 |        2.06 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     4721411 |    14028293 |          62 |       63318 |    10736011 |     2954427 |     5090129 |    21160491
    num misses                       |      989066 |     4212015 |          62 |       56557 |     1527012 |     2500088 |      488039 |    10898604
    miss rate                        |      20.95% |      30.03% |     100.00% |      89.32% |      14.22% |      84.62% |       9.59% |      51.50%
    mpki                             |        0.31 |        5.45 |        0.00 |        0.02 |        0.32 |        4.52 |        0.20 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   412710014 |   135386947 |   977469672 |   291212222 |   761592424 |    46802005 |   341330442 |    23761816
    num cache misses                 |     2740636 |     3257354 |    10566671 |      210322 |    14442082 |      905299 |    20124326 |      202881
    miss rate                        |       0.66% |       2.41% |       1.08% |       0.07% |       1.90% |       1.93% |       5.90% |       0.85%
    mpki                             |        0.86 |        4.22 |        1.77 |        0.06 |        3.04 |        1.64 |        8.15 |        0.81
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1067725317 |   360067976 |  1942710565 |  1052723854 |  1915918173 |   191786301 |   957572389 |    88558906
    num cache misses                 |     4980051 |    20884066 |      470333 |     4091517 |    17884377 |    16543078 |    21912184 |    28836344
    miss rate                        |       0.47% |       5.80% |       0.02% |       0.39% |       0.93% |       8.63% |       2.29% |      32.56%
    mpki                             |        1.57 |       27.03 |        0.08 |        1.15 |        3.76 |       29.88 |        8.88 |      115.35
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     8690927 |    29293106 |    11116585 |     4520746 |    32619882 |    17499926 |    43000400 |    32784501
    num cache misses                 |     4274387 |    20915346 |     2101858 |     4193753 |    17248200 |    16769422 |    21876860 |    24787756
    miss rate                        |      49.18% |      71.40% |      18.91% |      92.77% |      52.88% |      95.83% |      50.88% |      75.61%
    mpki                             |        1.35 |       27.07 |        0.35 |        1.18 |        3.63 |       30.29 |        8.86 |       99.15
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     5263802 |    26077246 |     2181438 |     4414025 |    17542457 |    16822277 |    22842887 |    28558898
    num cache misses                 |     2733389 |    17326417 |     1868858 |     4158532 |     3134415 |    15536877 |     5339779 |    20114986
    miss rate                        |      51.93% |      66.44% |      85.67% |      94.21% |      17.87% |      92.36% |      23.38% |      70.43%
    mpki                             |        0.86 |       22.42 |        0.31 |        1.17 |        0.66 |       28.07 |        2.16 |       80.46
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    88091709 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      128.20 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       18.19 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      71.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
