                                   | Core 0    
  Instructions                     |  249999980
  Cycles                           |  402123632
  IPC                              |       0.62
  Time (ns)                        |  134041211
Branch predictor stats             |           
  num correct                      |   42338506
  num incorrect                    |    3913322
  misprediction rate               |      8.46%
  mpki                             |      15.65
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   28960848
    num misses                     |         42
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   86565665
    num misses                     |    1461214
    miss rate                      |      1.69%
    mpki                           |       5.84
  L2 TLB                           |           
    num accesses                   |    1461256
    num misses                     |     397206
    miss rate                      |     27.18%
    mpki                           |       1.59
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   28960848
    num cache misses               |      31442
    miss rate                      |      0.11%
    mpki                           |       0.13
  Cache L1-D                       |           
    num cache accesses             |   86565665
    num cache misses               |   10031847
    miss rate                      |     11.59%
    mpki                           |      40.13
  Cache L2                         |           
    num cache accesses             |   10721620
    num cache misses               |    8887045
    miss rate                      |     82.89%
    mpki                           |      35.55
  Cache L3                         |           
    num cache accesses             |    9545716
    num cache misses               |    4115272
    miss rate                      |     43.11%
    mpki                           |      16.46
DRAM summary                       |           
  num dram accesses                |    5588823
  average dram access latency (ns) |      58.27
  average dram queueing delay      |       3.26
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
