                                   | Core 0     
  Instructions                     |   499999968
  Cycles                           |  1290900705
  IPC                              |        0.39
  Time (ns)                        |   430300235
Branch predictor stats             |            
  num correct                      |    68510980
  num incorrect                    |     9459886
  misprediction rate               |      12.13%
  mpki                             |       18.92
TLB Summary                        |            
  I-TLB                            |            
    num accesses                   |    87688048
    num misses                     |          66
    miss rate                      |       0.00%
    mpki                           |        0.00
  D-TLB                            |            
    num accesses                   |   233544212
    num misses                     |     9275363
    miss rate                      |       3.97%
    mpki                           |       18.55
  L2 TLB                           |            
    num accesses                   |     9275429
    num misses                     |     2733174
    miss rate                      |      29.47%
    mpki                           |        5.47
Cache Summary                      |            
  Cache L1-I                       |            
    num cache accesses             |    87688048
    num cache misses               |     1673412
    miss rate                      |       1.91%
    mpki                           |        3.35
  Cache L1-D                       |            
    num cache accesses             |   233544212
    num cache misses               |    12932896
    miss rate                      |       5.54%
    mpki                           |       25.87
  Cache L2                         |            
    num cache accesses             |    17322402
    num cache misses               |    12699555
    miss rate                      |      73.31%
    mpki                           |       25.40
  Cache L3                         |            
    num cache accesses             |    15420036
    num cache misses               |     9127730
    miss rate                      |      59.19%
    mpki                           |       18.26
DRAM summary                       |            
  num dram accesses                |    13037833
  average dram access latency (ns) |       70.50
  average dram queueing delay      |        5.48
Coherency Traffic                  |            
  num loads from dram              |           0
  num loads from dram cache        |           0
  num loads from remote cache      |           0
