                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   1546610452 |   7466256590 |  14398005698 |  11402180987 |   1314160238 |    249999989 |   2229613177 |    886563850 |   7920783423 |   3271793846 |   3461376371 |   5830345102 |  15192109557 |   7209413837 |  12972120211 |    480418445
  Cycles                             |  10611278031 |  10611277845 |  10611278232 |  10611278149 |  10611278204 |  10611272975 |  10611278026 |  10611278309 |  10611277800 |  10611278311 |  10611278169 |  10611277802 |  10611277800 |  10611278524 |  10611277800 |  10611279351
  IPC                                |         0.15 |         0.70 |         1.36 |         1.07 |         0.12 |         0.02 |         0.21 |         0.08 |         0.75 |         0.31 |         0.33 |         0.55 |         1.43 |         0.68 |         1.22 |         0.05
  Time (ns)                          |   3537092677 |   3537092615 |   3537092744 |   3537092717 |   3537092735 |   3537090992 |   3537092676 |   3537092770 |   3537092600 |   3537092771 |   3537092723 |   3537092601 |   3537092600 |   3537092842 |   3537092600 |   3537093117
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     14043385 |   1141603642 |   1141401913 |   1010407524 |     25864248 |     43244780 |    119017364 |    121876760 |    859517325 |     75382381 |    526724677 |    879007667 |   1012462495 |    391077735 |    572893895 |    112550441
  num incorrect                      |        94076 |    292481125 |     93354003 |    168594350 |     35480743 |     11689069 |      2784644 |     16746457 |    131149676 |      1344375 |    113313338 |     98830056 |    173705096 |    273010076 |     32508437 |     12500255
  misprediction rate                 |        0.67% |       20.39% |        7.56% |       14.30% |       57.84% |       21.28% |        2.29% |       12.08% |       13.24% |        1.75% |       17.70% |       10.11% |       14.64% |       41.11% |        5.37% |       10.00%
  mpki                               |         0.06 |        39.17 |         6.48 |        14.79 |        27.00 |        46.76 |         1.25 |        18.89 |        16.56 |         0.41 |        32.74 |        16.95 |        11.43 |        37.87 |         2.51 |        26.02
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    136691633 |    971272627 |   1205291341 |   1294646474 |    146157384 |     23761816 |    222031913 |    155318038 |    933272229 |    292396761 |    477555816 |    933613439 |   1843454005 |    587533568 |   1235350612 |     40621503
    num misses                       |            3 |           19 |           42 |         3834 |           14 |            3 |           47 |          105 |           10 |            4 |          622 |        34361 |           18 |           52 |            8 |        33273
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.08%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.01 |         0.00 |         0.00 |         0.00 |         0.07
  D-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    421310461 |   2513260123 |   3962629700 |   4767995389 |    494846745 |     88558906 |    774063690 |    413130478 |   3557965770 |   1284627655 |   1343276139 |   2349280852 |   6405979881 |   2126679585 |   3943420516 |    166463426
    num misses                       |       753240 |     11121687 |     19371946 |      2515251 |      3502039 |     21159838 |      1195268 |     16079780 |     35806091 |       684487 |      7130076 |     13163136 |     45499123 |       129127 |      1269912 |      2549030
    miss rate                        |        0.18% |        0.44% |        0.49% |        0.05% |        0.71% |       23.89% |        0.15% |        3.89% |        1.01% |        0.05% |        0.53% |        0.56% |        0.71% |        0.01% |        0.03% |        1.53%
    mpki                             |         0.49 |         1.49 |         1.35 |         0.22 |         2.66 |        84.64 |         0.54 |        18.14 |         4.52 |         0.21 |         2.06 |         2.26 |         2.99 |         0.02 |         0.10 |         5.31
  L2 TLB                             |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |       753243 |     11121706 |     19371988 |      2519085 |      3502053 |     21159841 |      1195315 |     16079885 |     35806101 |       684491 |      7130698 |     13197497 |     45499141 |       129179 |      1269920 |      2582303
    num misses                       |       752675 |      2329205 |      6025069 |        79303 |      3502010 |     10898426 |       365828 |      4812350 |      3166527 |       356404 |       676497 |      1879279 |       347688 |       115239 |        31312 |      2182749
    miss rate                        |       99.92% |       20.94% |       31.10% |        3.15% |      100.00% |       51.51% |       30.61% |       29.93% |        8.84% |       52.07% |        9.49% |       14.24% |        0.76% |       89.21% |        2.47% |       84.53%
    mpki                             |         0.49 |         0.31 |         0.42 |         0.01 |         2.66 |        43.59 |         0.16 |         5.43 |         0.40 |         0.11 |         0.20 |         0.32 |         0.02 |         0.02 |         0.00 |         4.54
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    136691633 |    971272627 |   1205291341 |   1294646474 |    146157384 |     23761816 |    222031913 |    155318038 |    933272229 |    292396761 |    477555816 |    933613439 |   1843454005 |    587533568 |   1235350612 |     40621503
    num cache misses                 |       246169 |      3746304 |      1191109 |     15768180 |        27539 |        61849 |        83662 |      1901996 |       167865 |       123025 |     27412125 |     16064251 |     15466598 |        61545 |        73644 |       681348
    miss rate                        |        0.18% |        0.39% |        0.10% |        1.22% |        0.02% |        0.26% |        0.04% |        1.22% |        0.02% |        0.04% |        5.74% |        1.72% |        0.84% |        0.01% |        0.01% |        1.68%
    mpki                             |         0.16 |         0.50 |         0.08 |         1.38 |         0.02 |         0.25 |         0.04 |         2.15 |         0.02 |         0.04 |         7.92 |         2.76 |         1.02 |         0.01 |         0.01 |         1.42
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    421310461 |   2513260123 |   3962629700 |   4767995389 |    494846745 |     88558906 |    774063690 |    413130478 |   3557965770 |   1284627655 |   1343276139 |   2349280852 |   6405979881 |   2126679585 |   3943420516 |    166463426
    num cache misses                 |     79476658 |      9992187 |    211082224 |     43723169 |     38668304 |     28791318 |     27202670 |     22996007 |    114214826 |     33213636 |     30361664 |     21111883 |     30403889 |      7693262 |    104832090 |     14260060
    miss rate                        |       18.86% |        0.40% |        5.33% |        0.92% |        7.81% |       32.51% |        3.51% |        5.57% |        3.21% |        2.59% |        2.26% |        0.90% |        0.47% |        0.36% |        2.66% |        8.57%
    mpki                             |        51.39 |         1.34 |        14.66 |         3.83 |        29.42 |       115.17 |        12.20 |        25.94 |        14.42 |        10.15 |         8.77 |         3.62 |         2.00 |         1.07 |         8.08 |        29.68
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     79729904 |     15809785 |    212494627 |     59720237 |     43885189 |     32708637 |     31334107 |     29762881 |    115416664 |     33427605 |     59323985 |     38156429 |     46323732 |      7839416 |    105359084 |     14986871
    num cache misses                 |     51141273 |      4317913 |    179023901 |      6040357 |     38695619 |     20893636 |     20165800 |     19142581 |     45024903 |     23078563 |     22250777 |      9364323 |      2323152 |      7467194 |      2838619 |     14196289
    miss rate                        |       64.14% |       27.31% |       84.25% |       10.11% |       88.17% |       63.88% |       64.36% |       64.32% |       39.01% |       69.04% |       37.51% |       24.54% |        5.02% |       95.25% |        2.69% |       94.72%
    mpki                             |        33.07 |         0.58 |        12.43 |         0.53 |        29.45 |        83.57 |         9.04 |        21.59 |         5.68 |         7.05 |         6.43 |         1.61 |         0.15 |         1.04 |         0.22 |        29.55
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     51148350 |      6428132 |    179247303 |      6403603 |     43884965 |     24815952 |     24391890 |     24027202 |     46249786 |     23196917 |     23806457 |     10357064 |      2777771 |      7555308 |      3297168 |     14243646
    num cache misses                 |     50935239 |      4012909 |      5908234 |      4608464 |     38671150 |     19183392 |     19857739 |     16407296 |      8853611 |     22989117 |      8981510 |      8396212 |      2245634 |      7460374 |      2776050 |     14105688
    miss rate                        |       99.58% |       62.43% |        3.30% |       71.97% |       88.12% |       77.30% |       81.41% |       68.29% |       19.14% |       99.10% |       37.73% |       81.07% |       80.84% |       98.74% |       84.19% |       99.03%
    mpki                             |        32.93 |         0.54 |         0.41 |         0.40 |        29.43 |        76.73 |         8.91 |        18.51 |         1.12 |         7.03 |         2.59 |         1.44 |         0.15 |         1.03 |         0.21 |        29.36
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    339170778 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  average dram access latency (ns)   |       421.18 |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf
  average dram queueing delay        |       311.17 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       95.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
