                                   | Core 0    
  Instructions                     |  249999888
  Cycles                           |  451431353
  IPC                              |       0.55
  Time (ns)                        |  150477118
Branch predictor stats             |           
  num correct                      |   19818647
  num incorrect                    |    1620730
  misprediction rate               |      7.56%
  mpki                             |       6.48
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   20925725
    num misses                     |         42
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   68803936
    num misses                     |     336539
    miss rate                      |      0.49%
    mpki                           |       1.35
  L2 TLB                           |           
    num accesses                   |     336581
    num misses                     |     104709
    miss rate                      |     31.11%
    mpki                           |       0.42
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   20925725
    num cache misses               |      40345
    miss rate                      |      0.19%
    mpki                           |       0.16
  Cache L1-D                       |           
    num cache accesses             |   68803936
    num cache misses               |    3684116
    miss rate                      |      5.35%
    mpki                           |      14.74
  Cache L2                         |           
    num cache accesses             |    3768205
    num cache misses               |    3471114
    miss rate                      |     92.12%
    mpki                           |      13.88
  Cache L3                         |           
    num cache accesses             |    3514934
    num cache misses               |    3253054
    miss rate                      |     92.55%
    mpki                           |      13.01
DRAM summary                       |           
  num dram accesses                |    3521466
  average dram access latency (ns) |      76.48
  average dram queueing delay      |      11.46
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
