                                   | Core 0     
  Instructions                     |   499999968
  Cycles                           |  2072902058
  IPC                              |        0.24
  Time (ns)                        |   690967353
Branch predictor stats             |            
  num correct                      |    68510980
  num incorrect                    |     9459886
  misprediction rate               |      12.13%
  mpki                             |       18.92
TLB Summary                        |            
  I-TLB                            |            
    num accesses                   |    87688048
    num misses                     |          66
    miss rate                      |       0.00%
    mpki                           |        0.00
  D-TLB                            |            
    num accesses                   |   233544212
    num misses                     |     9267790
    miss rate                      |       3.97%
    mpki                           |       18.54
  L2 TLB                           |            
    num accesses                   |     9267856
    num misses                     |     2732980
    miss rate                      |      29.49%
    mpki                           |        5.47
Cache Summary                      |            
  Cache L1-I                       |            
    num cache accesses             |    87688048
    num cache misses               |     1725362
    miss rate                      |       1.97%
    mpki                           |        3.45
  Cache L1-D                       |            
    num cache accesses             |   233544212
    num cache misses               |    13020766
    miss rate                      |       5.58%
    mpki                           |       26.04
  Cache L2                         |            
    num cache accesses             |    18185412
    num cache misses               |    12940004
    miss rate                      |      71.16%
    mpki                           |       25.88
  Cache L3                         |            
    num cache accesses             |    16385782
    num cache misses               |    11618231
    miss rate                      |      70.90%
    mpki                           |       23.24
DRAM summary                       |            
  num dram accesses                |    16402552
  average dram access latency (ns) |       99.22
  average dram queueing delay      |       14.18
Coherency Traffic                  |            
  num loads from dram              |           0
  num loads from dram cache        |           0
  num loads from remote cache      |           0
