                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   855534067 |   249999981 |   442197129 |  2742815379 |  1970316163 |  1075130582 |  2863282866 |  3959644619
  Cycles                             |  3439475671 |  3439471927 |  3439475523 |  3439475363 |  3439475858 |  3439475450 |  3439475225 |  3439475779
  IPC                                |        0.25 |        0.07 |        0.13 |        0.80 |        0.57 |        0.31 |        0.83 |        1.15
  Time (ns)                          |  1146491891 |  1146490643 |  1146491841 |  1146491788 |  1146491953 |  1146491817 |  1146491742 |  1146491927
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |     7757489 |    58565837 |    73415719 |   419412782 |     2572344 |    66415809 |   131846469 |   318384560
  num incorrect                      |       51942 |     6500447 |     4416020 |   107430704 |       43593 |     2195244 |     1095097 |    53478809
  misprediction rate                 |       0.67% |       9.99% |       5.67% |      20.39% |       1.67% |       3.20% |       0.82% |      14.38%
  mpki                               |        0.06 |       26.00 |        9.99 |       39.17 |        0.02 |        2.04 |        0.38 |       13.51
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    75612779 |    21135842 |    74480873 |   356810306 |   225675666 |   102170532 |   219045889 |   580037946
    num misses                       |           3 |       17441 |           4 |          19 |           6 |          22 |          43 |          65
    miss rate                        |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   232906401 |    86633855 |   134115483 |   923343089 |  1473949138 |   355366355 |  1647635531 |  1898341274
    num misses                       |      415765 |     1331680 |      160386 |     4085565 |    53240642 |     2963510 |      221283 |    10595408
    miss rate                        |       0.18% |       1.54% |       0.12% |       0.44% |       3.61% |       0.83% |       0.01% |       0.56%
    mpki                             |        0.49 |        5.33 |        0.36 |        1.49 |       27.02 |        2.76 |        0.08 |        2.68
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      415768 |     1349121 |      160390 |     4085584 |    53240648 |     2963532 |      221326 |    10595473
    num misses                       |      415453 |     1140468 |      160390 |      855710 |    38028396 |      278574 |       64685 |       67316
    miss rate                        |      99.92% |      84.53% |     100.00% |      20.94% |      71.43% |       9.40% |      29.23% |       0.64%
    mpki                             |        0.49 |        4.56 |        0.36 |        0.31 |       19.30 |        0.26 |        0.02 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    75612779 |    21135842 |    74480873 |   356810306 |   225675666 |   102170532 |   219045889 |   580037946
    num cache misses                 |       55597 |      340255 |        1799 |     1364032 |      143990 |       89848 |       87550 |    17219139
    miss rate                        |       0.07% |       1.61% |       0.00% |       0.38% |       0.06% |       0.09% |       0.04% |       2.97%
    mpki                             |        0.06 |        1.36 |        0.00 |        0.50 |        0.07 |        0.08 |        0.03 |        4.35
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   232906401 |    86633855 |   134115483 |   923343089 |  1473949138 |   355366355 |  1647635531 |  1898341274
    num cache misses                 |    43856327 |     7405999 |    10261748 |     3588828 |    16112696 |    20879913 |    14905511 |    62561691
    miss rate                        |      18.83% |       8.55% |       7.65% |       0.39% |       1.09% |       5.88% |       0.90% |       3.30%
    mpki                             |       51.26 |       29.62 |       23.21 |        1.31 |        8.18 |       19.42 |        5.21 |       15.80
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    43911966 |     7766465 |    13603860 |     5754182 |    16267650 |    22482304 |    15045978 |    79830967
    num cache misses                 |    26642310 |     7292323 |    10263547 |     1598252 |    10780277 |     6017192 |     7907063 |     1169841
    miss rate                        |      60.67% |      93.90% |      75.45% |      27.78% |      66.27% |      26.76% |      52.55% |       1.47%
    mpki                             |       31.14 |       29.17 |       23.21 |        0.58 |        5.47 |        5.60 |        2.76 |        0.30
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    26642352 |     7313551 |    13603860 |     2418055 |    10804063 |     7545774 |     7984463 |     1229530
    num cache misses                 |    26581047 |     7277321 |    10261344 |     1594711 |    10562235 |     5886933 |     7727392 |     1169494
    miss rate                        |      99.77% |      99.50% |      75.43% |      65.95% |      97.76% |      78.02% |      96.78% |      95.12%
    mpki                             |       31.07 |       29.11 |       23.21 |        0.58 |        5.36 |        5.48 |        2.70 |        0.30
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   108059018 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      268.42 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      158.41 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
