                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  2882664882 |   845255612 |  5678718212 |  2950250830 |  3499221991 |   454810376 |  2091072392 |   249999989
  Cycles                             |  2984910301 |  2984910654 |  2984910300 |  2984910652 |  2984910300 |  2984911751 |  2984910300 |  2984905895
  IPC                                |        0.97 |        0.28 |        1.90 |        0.99 |        1.17 |        0.15 |        0.70 |        0.08
  Time (ns)                          |   994970100 |   994970218 |   994970100 |   994970217 |   994970100 |   994970584 |   994970100 |   994968632
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   440726589 |   116286169 |  1048010731 |   157182548 |   527781894 |   106551138 |   318453119 |    43244780
  num incorrect                      |   113001007 |    15960516 |    71494216 |   112965379 |    59308207 |    11823422 |    68314406 |    11689069
  misprediction rate                 |      20.41% |      12.07% |       6.39% |      41.82% |      10.10% |       9.99% |      17.66% |      21.28%
  mpki                               |       39.20 |       18.88 |       12.59 |       38.29 |       16.95 |       26.00 |       32.67 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   375062742 |   148131448 |   931167495 |   237598826 |   560241424 |    38442423 |   288435284 |    23761816
    num misses                       |          19 |         101 |          39 |          52 |       20378 |       31645 |         406 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.07 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   970277419 |   393877782 |  1850686182 |   866332625 |  1409124086 |   157599046 |   811421475 |    88558906
    num misses                       |     4292581 |    15359975 |          23 |       51910 |     7843142 |     2429425 |     4308109 |    21159962
    miss rate                        |       0.44% |       3.90% |       0.00% |       0.01% |       0.56% |       1.54% |       0.53% |      23.89%
    mpki                             |        1.49 |       18.17 |        0.00 |        0.02 |        2.24 |        5.34 |        2.06 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     4292600 |    15360076 |          62 |       51962 |     7863520 |     2461070 |     4308515 |    21159965
    num misses                       |      898949 |     4606369 |          62 |       46294 |     1117087 |     2082077 |      412669 |    10898340
    miss rate                        |      20.94% |      29.99% |     100.00% |      89.09% |      14.21% |      84.60% |       9.58% |      51.50%
    mpki                             |        0.31 |        5.45 |        0.00 |        0.02 |        0.32 |        4.58 |        0.20 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   375062742 |   148131448 |   931167495 |   237598826 |   560241424 |    38442423 |   288435284 |    23761816
    num cache misses                 |     1909357 |     3172721 |     8881345 |       83991 |    10599387 |      732721 |    16785052 |      188711
    miss rate                        |       0.51% |       2.14% |       0.95% |       0.04% |       1.89% |       1.91% |       5.82% |       0.79%
    mpki                             |        0.66 |        3.75 |        1.56 |        0.03 |        3.03 |        1.61 |        8.03 |        0.75
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   970277419 |   393877782 |  1850686182 |   866332625 |  1409124086 |   157599046 |   811421475 |    88558906
    num cache misses                 |     3981720 |    22413822 |      105624 |     3249793 |    13117294 |    13555605 |    18846663 |    28737421
    miss rate                        |       0.41% |       5.69% |       0.01% |       0.38% |       0.93% |       8.60% |       2.32% |      32.45%
    mpki                             |        1.38 |       26.52 |        0.02 |        1.10 |        3.75 |       29.80 |        9.01 |      114.95
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     6667383 |    29273907 |     9003159 |     3464562 |    24094722 |    14314455 |    36391379 |    32131599
    num cache misses                 |     2643428 |    21984454 |      331608 |     3185087 |    12663950 |    13692605 |    18343009 |    24315073
    miss rate                        |      39.65% |      75.10% |       3.68% |      91.93% |      52.56% |      95.66% |      50.40% |      75.67%
    mpki                             |        0.92 |       26.01 |        0.06 |        1.08 |        3.62 |       30.11 |        8.77 |       97.26
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     3432739 |    25676216 |      347798 |     3318068 |    13043343 |    13719526 |    19103658 |    27544216
    num cache misses                 |     1126761 |    12817446 |      327158 |     3163992 |     3542364 |    12852112 |     4459143 |    15016547
    miss rate                        |      32.82% |      49.92% |      94.07% |      95.36% |      27.16% |      93.68% |      23.34% |      54.52%
    mpki                             |        0.39 |       15.16 |        0.06 |        1.07 |        1.01 |       28.26 |        2.13 |       60.07
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    67648746 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      126.17 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       16.16 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      68.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
