                                   | Core 0    
  Instructions                     |  249999934
  Cycles                           |  132039384
  IPC                              |       1.89
  Time (ns)                        |   44013128
Branch predictor stats             |           
  num correct                      |   46137494
  num incorrect                    |    3147545
  misprediction rate               |      6.39%
  mpki                             |      12.59
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   40993677
    num misses                     |         39
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   81474428
    num misses                     |         23
    miss rate                      |      0.00%
    mpki                           |       0.00
  L2 TLB                           |           
    num accesses                   |         62
    num misses                     |         62
    miss rate                      |    100.00%
    mpki                           |       0.00
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   40993677
    num cache misses               |     395022
    miss rate                      |      0.96%
    mpki                           |       1.58
  Cache L1-D                       |           
    num cache accesses             |   81474428
    num cache misses               |       6518
    miss rate                      |      0.01%
    mpki                           |       0.03
  Cache L2                         |           
    num cache accesses             |     401558
    num cache misses               |      28047
    miss rate                      |      6.98%
    mpki                           |       0.11
  Cache L3                         |           
    num cache accesses             |      28065
    num cache misses               |      28047
    miss rate                      |     99.94%
    mpki                           |       0.11
DRAM summary                       |           
  num dram accesses                |      28047
  average dram access latency (ns) |      65.72
  average dram queueing delay      |       0.70
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
