                                     | Core 0     
  Instructions                       |   249999989
  Cycles                             |  4477450741
  IPC                                |        0.06
  Time (ns)                          |  1492483581
Branch predictor stats               |            
  num correct                        |    43244780
  num incorrect                      |    11689069
  misprediction rate                 |      21.28%
  mpki                               |       46.76
TLB Summary                          |            
  I-TLB                              |            
    num accesses                     |    23761816
    num misses                       |           3
    miss rate                        |       0.00%
    mpki                             |        0.00
  D-TLB                              |            
    num accesses                     |    88558906
    num misses                       |    21160429
    miss rate                        |      23.89%
    mpki                             |       84.64
  L2 TLB                             |            
    num accesses                     |    21160432
    num misses                       |    10898817
    miss rate                        |      51.51%
    mpki                             |       43.60
Cache Summary                        |            
  Cache L1-I                         |            
    num cache accesses               |    23761816
    num cache misses                 |      194663
    miss rate                        |       0.82%
    mpki                             |        0.78
  Cache L1-D                         |            
    num cache accesses               |    88558906
    num cache misses                 |    28838424
    miss rate                        |      32.56%
    mpki                             |      115.35
  Cache L2                           |            
    num cache accesses               |    33138502
    num cache misses                 |    24483759
    miss rate                        |      73.88%
    mpki                             |       97.94
  Cache L3                           |            
    num cache accesses               |    28617793
    num cache misses                 |    22506204
    miss rate                        |      78.64%
    mpki                             |       90.02
DRAM summary                         |            
  num dram accesses                  |    26994214
  average dram access latency (ns)   |      147.81
  average dram queueing delay        |       62.77
  average dram bandwidth utilization |      72.00%
Coherency Traffic                    |            
  num loads from dram                |           0
  num loads from dram cache          |           0
  num loads from remote cache        |           0
