                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   2028041329 |   7288928652 |   7542083520 |   3341497383 |   3072718140 |    249999989 |  19114600153 |   4665022443 |    869706579 |   1444543173 |   4647709817 |    861007757 |   3468267103 |   1290569459 |   4500381687 |   2188343858
  Cycles                             |  11098181731 |  11098182594 |  11098181400 |  11098181485 |  11098182001 |  11098165960 |  11098183093 |  11098183100 |  11098181548 |  11098181406 |  11098183002 |  11098182687 |  11098183144 |  11098181686 |  11098181477 |  11098183021
  IPC                                |         0.18 |         0.66 |         0.68 |         0.30 |         0.28 |         0.02 |         1.72 |         0.42 |         0.08 |         0.13 |         0.42 |         0.08 |         0.31 |         0.12 |         0.41 |         0.20
  Time (ns)                          |   3699393911 |   3699394198 |   3699393800 |   3699393829 |   3699394001 |   3699388654 |   3699394365 |   3699394367 |   3699393850 |   3699393802 |   3699394334 |   3699394229 |   3699394382 |   3699393896 |   3699393826 |   3699394341
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     68565326 |    335662981 |   1152865557 |     76821912 |    186785437 |     43244780 |   3527608319 |     86633815 |    141874983 |    114567544 |    504105668 |    118413908 |    527894953 |     25351346 |      5868129 |    135054211
  num incorrect                      |     32054265 |      2793503 |    295565213 |      1368376 |    112398965 |     11689069 |    240648712 |     13133553 |      9088841 |      9388508 |     76908297 |     16263993 |    113517628 |     35028518 |        99448 |      4714525
  misprediction rate                 |       31.86% |        0.83% |       20.41% |        1.75% |       37.57% |       21.28% |        6.39% |       13.16% |        6.02% |        7.57% |       13.24% |       12.08% |       17.70% |       58.01% |        1.67% |        3.37%
  mpki                               |        15.81 |         0.38 |        39.19 |         0.41 |        36.58 |        46.76 |        12.59 |         2.82 |        10.45 |         6.50 |        16.55 |        18.89 |        32.73 |        27.14 |         0.02 |         2.15
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    158754862 |    557640265 |    981234363 |    299373886 |    366764978 |     23761816 |   3134313799 |    444081445 |    145105394 |    120683327 |    547307509 |    150886752 |    479002731 |    143422016 |    515484990 |    207963204
    num misses                       |            3 |           43 |           19 |            4 |           10 |            3 |           39 |          130 |            4 |           42 |           10 |          104 |          622 |           14 |            6 |           22
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    877529008 |   4194277100 |   2538831404 |   1312688795 |   1412863448 |     88558906 |   6229412989 |   2370581073 |    265533967 |    397739253 |   2087823167 |    401221406 |   1345429053 |    485769289 |   3366561165 |    727896674
