                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   371575466 |  6280527309 |   269077230 |   373792954 |   249999973 |  1273874867 |   630148861 |   253079432 |  4329811406 |   601706298 |  1464716671 |   471098508 |  4325506830 |  1280592302 |  2300746953 |  4609274273
  Cycles                             |  3483519406 |  3483518515 |  3483520081 |  3483518702 |  3483514767 |  3483520195 |  3483520122 |  3483519388 |  3483518553 |  3483518516 |  3483518526 |  3483518700 |  3483518612 |  3483519201 |  3483518728 |  3483518556
  IPC                                |        0.11 |        1.80 |        0.08 |        0.11 |        0.07 |        0.37 |        0.18 |        0.07 |        1.24 |        0.17 |        0.42 |        0.14 |        1.24 |        0.37 |        0.66 |        1.32
  Time (ns)                          |  1161173135 |  1161172838 |  1161173360 |  1161172901 |  1161171589 |  1161173398 |  1161173374 |  1161173129 |  1161172851 |  1161172839 |  1161172842 |  1161172900 |  1161172871 |  1161173067 |  1161172909 |  1161172852
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    29457558 |  1159075329 |    46101447 |     7099056 |    40600608 |    77436011 |    38652074 |    34806551 |   190548170 |    18631804 |   159758574 |     4249275 |   347893178 |     1671249 |   130684819 |   613958025
  num incorrect                      |     2410183 |    79071251 |     4110336 |     9863905 |     2521753 |    46598400 |     1368397 |     4777610 |    10825046 |     8910170 |    24400407 |       28400 |    58456038 |       28322 |    22076300 |    61997279
  misprediction rate                 |       7.56% |       6.39% |       8.19% |      58.15% |       5.85% |      37.57% |       3.42% |      12.07% |       5.38% |      32.35% |      13.25% |       0.66% |      14.39% |       1.67% |      14.45% |       9.17%
  mpki                               |        6.49 |       12.59 |       15.28 |       26.39 |       10.09 |       36.58 |        2.17 |       18.88 |        2.50 |       14.81 |       16.66 |        0.06 |       13.51 |        0.02 |        9.60 |       13.45
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    31416312 |  1029850727 |    31395664 |    41198793 |    41868591 |   152041603 |    60023397 |    44336274 |   412858623 |    46773110 |   171952840 |    41634804 |   633690539 |   146678028 |   257961902 |   691272543
    num misses                       |          42 |          39 |          42 |          14 |           4 |          10 |          22 |          84 |           8 |           3 |          10 |           3 |          65 |           6 |          56 |        3030
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   102300092 |  2046818766 |    93048307 |   137869196 |    75636447 |   585690304 |   209983740 |   117917835 |  1318820120 |   270024382 |   652070118 |   127942455 |  2074089527 |   957975948 |  1082381466 |  1798834346
    num misses                       |      500222 |          23 |     1546552 |      988923 |       88470 |     4029025 |     1721808 |     4597200 |      416693 |      274986 |     6736961 |      227067 |    11568789 |    34619919 |      700795 |      564222
    miss rate                        |       0.49% |       0.00% |       1.66% |       0.72% |       0.12% |       0.69% |       0.82% |       3.90% |       0.03% |       0.10% |       1.03% |       0.18% |       0.56% |       3.61% |       0.06% |       0.03%
    mpki                             |        1.35 |        0.00 |        5.75 |        2.65 |        0.35 |        3.16 |        2.73 |       18.17 |        0.10 |        0.46 |        4.60 |        0.48 |        2.67 |       27.03 |        0.30 |        0.12
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      500264 |          62 |     1546594 |      988937 |       88474 |     4029035 |     1721830 |     4597284 |      416701 |      274989 |     6736971 |      227070 |    11568854 |    34619925 |      700851 |      567252
    num misses                       |      157731 |          62 |      424853 |      988926 |       88474 |     3202811 |      156045 |     1376830 |       10488 |      183866 |      594238 |      226893 |       73924 |    24689287 |      110451 |       16472
    miss rate                        |      31.53% |     100.00% |      27.47% |     100.00% |     100.00% |      79.49% |       9.06% |      29.95% |       2.52% |      66.86% |       8.82% |      99.92% |       0.64% |      71.32% |      15.76% |       2.90%
    mpki                             |        0.42 |        0.00 |        1.58 |        2.65 |        0.35 |        2.51 |        0.25 |        5.44 |        0.00 |        0.31 |        0.41 |        0.48 |        0.02 |       19.28 |        0.05 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    31416312 |  1029850727 |    31395664 |    41198793 |    41868591 |   152041603 |    60023397 |    44336274 |   412858623 |    46773110 |   171952840 |    41634804 |   633690539 |   146678028 |   257961902 |   691272543
    num cache misses                 |       59554 |     9707360 |       35213 |       33233 |        7090 |       83753 |      398524 |      969850 |       68850 |       69797 |      128379 |      323217 |    20961072 |      617586 |      753689 |    14245896
    miss rate                        |       0.19% |       0.94% |       0.11% |       0.08% |       0.02% |       0.06% |       0.66% |       2.19% |       0.02% |       0.15% |       0.07% |       0.78% |       3.31% |       0.42% |       0.29% |       2.06%
    mpki                             |        0.16 |        1.55 |        0.13 |        0.09 |        0.03 |        0.07 |        0.63 |        3.83 |        0.02 |        0.12 |        0.09 |        0.69 |        4.85 |        0.48 |        0.33 |        3.09
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   102300092 |  2046818766 |    93048307 |   137869196 |    75636447 |   585690304 |   209983740 |   117917835 |  1318820120 |   270024382 |   652070118 |   127942455 |  2074089527 |   957975948 |  1082381466 |  1798834346
    num cache misses                 |     5477708 |       74307 |    11048260 |    10606528 |     5663675 |     9047227 |    12177399 |     6740490 |    35017969 |    13384034 |    21557941 |    23990579 |    69883630 |    10550853 |     6652759 |    24446234
    miss rate                        |       5.35% |       0.00% |      11.87% |       7.69% |       7.49% |       1.54% |       5.80% |       5.72% |       2.66% |       4.96% |       3.31% |      18.75% |       3.37% |       1.10% |       0.61% |       1.36%
    mpki                             |       14.74 |        0.01 |       41.06 |       28.38 |       22.65 |        7.10 |       19.32 |       26.63 |        8.09 |       22.24 |       14.72 |       50.92 |       16.16 |        8.24 |        2.89 |        5.30
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     5584459 |     9791643 |    12322961 |    12049531 |     7690459 |     9870261 |    13444957 |     9080289 |    35212954 |    14248703 |    21913754 |    24313801 |    90864205 |    11169028 |     7414632 |    38862194
    num cache misses                 |     5129457 |      210371 |     9787157 |    10639761 |     5670765 |     8501075 |     5835268 |     6615587 |     1125213 |    11911676 |    15215038 |    15802796 |    14046993 |     7816389 |     5216830 |     2241253
