                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  283394198 |  356800174 |  525458165 |  551100602 |  383823761 |  272042303 |  659157298 |  249999884
  Cycles                             |  374710854 |  374710956 |  374710801 |  374710800 |  374710800 |  374710790 |  374710748 |  374707946
  IPC                                |       0.76 |       0.95 |       1.40 |       1.47 |       1.02 |       0.73 |       1.76 |       0.67
  Time (ns)                          |  124903618 |  124903652 |  124903600 |  124903600 |  124903600 |  124903597 |  124903583 |  124902649
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   17214098 |   54460897 |   42251878 |   30960848 |   17050290 |   41313126 |   44203887 |   13325983
  num incorrect                      |   10359405 |   14099593 |    7103578 |    5214129 |   15945497 |    8935689 |    7480001 |     311809
  misprediction rate                 |     37.57% |     20.57% |     14.39% |     14.41% |     48.33% |     17.78% |     14.47% |      2.29%
  mpki                               |      36.55 |      39.52 |      13.52 |       9.46 |      41.54 |      32.85 |      11.35 |       1.25
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   33794182 |   46471804 |   76981194 |   61488480 |   28896122 |   37636875 |   79855066 |   24892730
    num misses                       |         10 |         19 |         65 |         56 |         52 |        140 |         18 |         47
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  130409999 |  119910932 |  251887938 |  260222802 |  109555240 |  105714418 |  277379802 |   86640605
    num misses                       |     893176 |     532788 |    1409036 |     169648 |       4854 |     567306 |    1913989 |     132191
    miss rate                        |      0.68% |      0.44% |      0.56% |      0.07% |      0.00% |      0.54% |      0.69% |      0.15%
    mpki                             |       3.15 |       1.49 |       2.68 |       0.31 |       0.01 |       2.09 |       2.90 |       0.53
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |     893186 |     532807 |    1409101 |     169704 |       4906 |     567446 |    1914007 |     132238
    num misses                       |     709107 |     111099 |       9060 |      26737 |       4288 |      52729 |      14286 |      40806
    miss rate                        |     79.39% |     20.85% |      0.64% |     15.76% |     87.40% |      9.29% |      0.75% |     30.86%
    mpki                             |       2.50 |       0.31 |       0.02 |       0.05 |       0.01 |       0.19 |       0.02 |       0.16
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   33794182 |   46471804 |   76981194 |   61488480 |   28896122 |   37636875 |   79855066 |   24892730
    num cache misses                 |       8226 |     157025 |    2270353 |      98399 |       6838 |    2157668 |     650511 |       8025
    miss rate                        |      0.02% |      0.34% |      2.95% |      0.16% |      0.02% |      5.73% |      0.81% |      0.03%
    mpki                             |       0.03 |       0.44 |       4.32 |       0.18 |       0.02 |       7.93 |       0.99 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  130409999 |  119910932 |  251887938 |  260222802 |  109555240 |  105714418 |  277379802 |   86640605
    num cache misses                 |    2024611 |     452703 |    8343795 |    1566058 |     293141 |    2311486 |    1315048 |    3028536
    miss rate                        |      1.55% |      0.38% |      3.31% |      0.60% |      0.27% |      2.19% |      0.47% |      3.50%
    mpki                             |       7.14 |       1.27 |      15.88 |       2.84 |       0.76 |       8.50 |       2.00 |      12.11
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2190152 |     709915 |   10618155 |    1666720 |     311989 |    4566468 |    1975952 |    3384066
    num cache misses                 |    1330806 |     176761 |      96726 |     850417 |     278422 |    1660617 |      66887 |    2221160
    miss rate                        |     60.76% |     24.90% |      0.91% |     51.02% |     89.24% |     36.37% |      3.39% |     65.64%
    mpki                             |       4.70 |       0.50 |       0.18 |       1.54 |       0.73 |       6.10 |       0.10 |       8.88
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1541714 |     279075 |     101567 |     861981 |     290821 |    1758590 |      77490 |    2583085
    num cache misses                 |     485554 |     165031 |      95278 |     455552 |     277986 |     555410 |      66770 |    2005730
    miss rate                        |     31.49% |     59.13% |     93.81% |     52.85% |     95.59% |     31.58% |     86.17% |     77.65%
    mpki                             |       1.71 |       0.46 |       0.18 |       0.83 |       0.72 |       2.04 |       0.10 |       8.02
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    5977291 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     119.63 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       9.62 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     47.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
