                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  281292794 |  356532378 |  529270679 |  546831809 |  383567111 |  273689996 |  661397717 |  249999909
  Cycles                             |  374181940 |  374181933 |  374181913 |  374182084 |  374181943 |  374181949 |  374182003 |  374178862
  IPC                                |       0.75 |       0.95 |       1.41 |       1.46 |       1.03 |       0.73 |       1.77 |       0.67
  Time (ns)                          |  124727314 |  124727311 |  124727305 |  124727362 |  124727315 |  124727317 |  124727335 |  124726288
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   17089119 |   54420172 |   42562184 |   30535468 |   17043918 |   41546298 |   44329719 |   13325983
  num incorrect                      |   10283745 |   14089268 |    7155617 |    5177941 |   15932888 |    8996456 |    7502129 |     311809
  misprediction rate                 |     37.57% |     20.57% |     14.39% |     14.50% |     48.32% |     17.80% |     14.47% |      2.29%
  mpki                               |      36.56 |      39.52 |      13.52 |       9.47 |      41.54 |      32.87 |      11.34 |       1.25
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   33550227 |   46439467 |   77544076 |   60866407 |   28880084 |   37882925 |   80115021 |   24892730
    num misses                       |         10 |         19 |         65 |         56 |         52 |        140 |         18 |         47
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  129438271 |  119819266 |  253721694 |  258604374 |  109486946 |  106373987 |  278271365 |   86640595
    num misses                       |     887251 |     532513 |    1419452 |     166576 |       4854 |     571298 |    1916785 |     132063
    miss rate                        |      0.69% |      0.44% |      0.56% |      0.06% |      0.00% |      0.54% |      0.69% |      0.15%
    mpki                             |       3.15 |       1.49 |       2.68 |       0.30 |       0.01 |       2.09 |       2.90 |       0.53
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |     887261 |     532532 |    1419517 |     166632 |       4906 |     571438 |    1916803 |     132110
    num misses                       |     704482 |     111017 |       9115 |      26332 |       4288 |      52908 |      14321 |      40805
    miss rate                        |     79.40% |     20.85% |      0.64% |     15.80% |     87.40% |      9.26% |      0.75% |     30.89%
    mpki                             |       2.50 |       0.31 |       0.02 |       0.05 |       0.01 |       0.19 |       0.02 |       0.16
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   33550227 |   46439467 |   77544076 |   60866407 |   28880084 |   37882925 |   80115021 |   24892730
    num cache misses                 |       8112 |     156503 |    2282073 |      97391 |       6220 |    2172992 |     648927 |       8053
    miss rate                        |      0.02% |      0.34% |      2.94% |      0.16% |      0.02% |      5.74% |      0.81% |      0.03%
    mpki                             |       0.03 |       0.44 |       4.31 |       0.18 |       0.02 |       7.94 |       0.98 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  129438271 |  119819266 |  253721694 |  258604374 |  109486946 |  106373987 |  278271365 |   86640595
    num cache misses                 |    2009249 |     451054 |    8410039 |    1546741 |     291208 |    2312869 |    1315970 |    3030941
    miss rate                        |      1.55% |      0.38% |      3.31% |      0.60% |      0.27% |      2.17% |      0.47% |      3.50%
    mpki                             |       7.14 |       1.27 |      15.89 |       2.83 |       0.76 |       8.45 |       1.99 |      12.12
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2173171 |     707307 |   10695597 |    1646577 |     308256 |    4582552 |    1974585 |    3389569
    num cache misses                 |    1321063 |     173315 |      85895 |     838313 |     276309 |    1656547 |      60505 |    2220595
    miss rate                        |     60.79% |     24.50% |      0.80% |     50.91% |     89.64% |     36.15% |      3.06% |     65.51%
    mpki                             |       4.70 |       0.49 |       0.16 |       1.53 |       0.72 |       6.05 |       0.09 |       8.88
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1530068 |     275128 |      90067 |     850251 |     287516 |    1753854 |      70384 |    2585239
    num cache misses                 |     486164 |     162542 |      84766 |     466889 |     275951 |     546445 |      60423 |    1986761
    miss rate                        |     31.77% |     59.08% |     94.11% |     54.91% |     95.98% |     31.16% |     85.85% |     76.85%
    mpki                             |       1.73 |       0.46 |       0.16 |       0.85 |       0.72 |       2.00 |       0.09 |       7.95
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    5973253 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     119.88 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       9.87 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     47.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
