                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   611833857 |  1680670820 |   600053214 |   895083264 |  1691269565 |  1907756728 |   359340242 |  1181953315 |  1948734098 |  3027854885 |   562911592 |  3210097767 |   249999886 |  2053958581 |  1488959196 |  1649287469
  Cycles                             |  2848727629 |  2848730010 |  2848727353 |  2848726510 |  2848726595 |  2848728247 |  2848727530 |  2848727667 |  2848727299 |  2848726551 |  2848726928 |  2848726516 |  2848723130 |  2848727501 |  2848726666 |  2848726527
  IPC                                |        0.21 |        0.59 |        0.21 |        0.31 |        0.59 |        0.67 |        0.13 |        0.41 |        0.68 |        1.06 |        0.20 |        1.13 |        0.09 |        0.72 |        0.52 |        0.58
  Time (ns)                          |   949575876 |   949576670 |   949575784 |   949575503 |   949575532 |   949576082 |   949575843 |   949575889 |   949575766 |   949575517 |   949575643 |   949575505 |   949574377 |   949575834 |   949575555 |   949575509
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    32628956 |   215755307 |    36909521 |    20114461 |   255218406 |    87843237 |     6938280 |     1542219 |   102090344 |   268849981 |    18021196 |   258112769 |    34399075 |   116731602 |    27290445 |   178863746
  num incorrect                      |      763636 |    50655032 |     1197533 |      356981 |    28629036 |      728927 |     9606663 |       26136 |    75308075 |    44867219 |     8542851 |    43352830 |     4720676 |    19710331 |     4085056 |    27322729
  misprediction rate                 |       2.29% |      19.01% |       3.14% |       1.74% |      10.09% |       0.82% |      58.06% |       1.67% |      42.45% |      14.30% |      32.16% |      14.38% |      12.07% |      14.45% |      13.02% |      13.25%
  mpki                               |        1.25 |       30.14 |        2.00 |        0.40 |       16.93 |        0.38 |       26.73 |        0.02 |       38.64 |       14.82 |       15.18 |       13.51 |       18.88 |        9.60 |        2.74 |       16.57
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    61583977 |   235755458 |    57151536 |    80539172 |   270622663 |   145944931 |    39944752 |   135380866 |   155595550 |   343788301 |    43870808 |   470242796 |    43801034 |   230322553 |   141532378 |   194020583
    num misses                       |          47 |         171 |          22 |           4 |        9853 |          43 |          14 |           6 |          52 |        1085 |           3 |          65 |          84 |          56 |          79 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   213716155 |   658772243 |   198754494 |   353740667 |   679963847 |  1097792149 |   133641737 |   884183898 |   570269405 |  1265776965 |   249277540 |  1538968453 |   116504258 |   966102870 |   757942145 |   740110294
    num misses                       |      328449 |     1140733 |     1709620 |      180528 |     3715861 |      147427 |      958417 |    31967674 |       33504 |      662477 |      255863 |     8591330 |     4542981 |      627220 |     1676640 |     7585776
    miss rate                        |       0.15% |       0.17% |       0.86% |       0.05% |       0.55% |       0.01% |       0.72% |       3.62% |       0.01% |       0.05% |       0.10% |       0.56% |       3.90% |       0.06% |       0.22% |       1.02%
    mpki                             |        0.54 |        0.68 |        2.85 |        0.20 |        2.20 |        0.08 |        2.67 |       27.05 |        0.02 |        0.22 |        0.45 |        2.68 |       18.17 |        0.31 |        1.13 |        4.60
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      328496 |     1140904 |     1709642 |      180532 |     3725714 |      147470 |      958431 |    31967680 |       33556 |      663562 |      255866 |     8591395 |     4543065 |      627276 |     1676719 |     7585786
    num misses                       |      102490 |      184759 |      152467 |       99200 |      534021 |       43417 |      958420 |    22844826 |       29828 |       21126 |      172235 |       54551 |     1361714 |       98806 |       22643 |      680250
