                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1124844447 |  4232283900 |   417699905 |  7709437422 |   455737290 |  8082711560 |  3542264382 |   481939472 |   849319655 |  1753829279 |  1034922106 |  3934798684 |   249999981 |   659065356 |  9587505371 |  7586438438
  Cycles                             |  5999698785 |  5999698125 |  5999698632 |  5999698131 |  5999699153 |  5999698125 |  5999699022 |  5999699816 |  5999698125 |  5999699566 |  5999698397 |  5999698125 |  5999696831 |  5999698385 |  5999698140 |  5999698678
  IPC                                |        0.19 |        0.71 |        0.07 |        1.28 |        0.08 |        1.35 |        0.59 |        0.08 |        0.14 |        0.29 |        0.17 |        0.66 |        0.04 |        0.11 |        1.60 |        1.26
  Time (ns)                          |  1999899595 |  1999899375 |  1999899544 |  1999899377 |  1999899718 |  1999899375 |  1999899674 |  1999899939 |  1999899375 |  1999899855 |  1999899466 |  1999899375 |  1999898944 |  1999899462 |  1999899380 |  1999899559
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    60544449 |   781070008 |    68984925 |   682242549 |    62659949 |  1077807379 |   533939555 |    81586015 |     7701859 |    40446967 |    34611646 |   209817913 |    58565837 |    12350594 |   638716580 |   334328369
  num incorrect                      |     1416204 |    53283687 |     4396370 |   113794839 |     8620769 |   108677002 |    60122478 |     7537681 |       51572 |      721498 |    16225030 |   150245538 |     6500447 |    17164498 |   109664151 |    18986868
  misprediction rate                 |       2.29% |       6.39% |       5.99% |      14.30% |      12.09% |       9.16% |      10.12% |       8.46% |       0.67% |       1.75% |      31.92% |      41.73% |       9.99% |      58.15% |      14.65% |       5.37%
  mpki                               |        1.26 |       12.59 |       10.53 |       14.76 |       18.92 |       13.45 |       16.97 |       15.64 |        0.06 |        0.41 |       15.68 |       38.18 |       26.00 |       26.04 |       11.44 |        2.50
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   112689476 |   693988079 |    70030416 |   875151629 |    79822143 |  1210832598 |   567286639 |    55897283 |    75063567 |   156726655 |    80941113 |   319094587 |    21135842 |    71808312 |  1163332067 |   723002537
    num misses                       |          47 |          39 |           4 |        2623 |          92 |        5256 |       21299 |          42 |           3 |           4 |           3 |          52 |       17441 |          14 |          18 |           8
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   391629648 |  1379293820 |   127429924 |  3224262282 |   212392686 |  3151182482 |  1427943285 |   167158379 |   231224437 |   688845699 |   449942331 |  1158019021 |    86633855 |   241662934 |  4042793241 |  2308985517
    num misses                       |      606413 |          23 |      151687 |     1703096 |     8262601 |      984586 |     8058495 |     2856652 |      412807 |      368124 |      465140 |       67980 |     1331694 |     1693089 |    28746653 |      734421
    miss rate                        |       0.15% |       0.00% |       0.12% |       0.05% |       3.89% |       0.03% |       0.56% |       1.71% |       0.18% |       0.05% |       0.10% |       0.01% |       1.54% |       0.70% |       0.71% |       0.03%
    mpki                             |        0.54 |        0.00 |        0.36 |        0.22 |       18.13 |        0.12 |        2.27 |        5.93 |        0.49 |        0.21 |        0.45 |        0.02 |        5.33 |        2.57 |        3.00 |        0.10
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      606460 |          62 |      151691 |     1705719 |     8262693 |      989842 |     8079794 |     2856694 |      412810 |      368128 |      465143 |       68032 |     1349135 |     1693103 |    28746671 |      734429
    num misses                       |      187519 |          62 |      151691 |       53837 |     2465659 |       28736 |     1151570 |      773136 |      412496 |      191323 |      317216 |       60624 |     1140467 |     1693084 |      219565 |       18314
    miss rate                        |      30.92% |     100.00% |     100.00% |       3.16% |      29.84% |       2.90% |      14.25% |      27.06% |      99.92% |      51.97% |      68.20% |      89.11% |      84.53% |     100.00% |       0.76% |       2.49%
