                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  5564528825 |  3287581220 |  3660712839 |  4762013294 |   965922354 |  2589271727 |  5617860775 |   249999989
  Cycles                             |  4148564868 |  4148564868 |  4148564886 |  4148564868 |  4148565160 |  4148564882 |  4148564868 |  4148564134
  IPC                                |        1.34 |        0.79 |        0.88 |        1.15 |        0.23 |        0.62 |        1.35 |        0.06
  Time (ns)                          |  1382854956 |  1382854956 |  1382854962 |  1382854956 |  1382855053 |  1382854961 |  1382854956 |  1382854711
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   493466452 |   355622819 |   471101036 |   271028409 |   163484066 |   157385100 |   258699372 |    43244780
  num incorrect                      |    82377978 |    54100884 |   110066068 |    45846769 |    15091468 |    94705314 |     2151135 |    11689069
  misprediction rate                 |      14.31% |      13.20% |      18.94% |      14.47% |       8.45% |      37.57% |       0.82% |      21.28%
  mpki                               |       14.80 |       16.46 |       30.07 |        9.63 |       15.62 |       36.58 |        0.38 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   631933833 |   386875106 |   513424540 |   534408585 |   112014429 |   309029976 |   429786557 |    23761816
    num misses                       |        1914 |          10 |         256 |          56 |          42 |          10 |          43 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2326716284 |  1477644489 |  1431493088 |  2238768011 |   335340164 |  1190691485 |  3232706604 |    88558906
    num misses                       |     1222756 |    15106112 |     2540034 |     1444829 |     5718107 |     8175651 |      435730 |    21160147
    miss rate                        |       0.05% |       1.02% |       0.18% |       0.06% |       1.71% |       0.69% |       0.01% |      23.89%
    mpki                             |        0.22 |        4.59 |        0.69 |        0.30 |        5.92 |        3.16 |        0.08 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1224670 |    15106122 |     2540290 |     1444885 |     5718149 |     8175661 |      435773 |    21160150
    num misses                       |       38696 |     1337034 |      405386 |      227936 |     1549299 |     6499578 |      125733 |    10898412
    miss rate                        |       3.16% |       8.85% |      15.96% |      15.78% |      27.09% |      79.50% |      28.85% |      51.50%
    mpki                             |        0.01 |        0.41 |        0.11 |        0.05 |        1.60 |        2.51 |        0.02 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   631933833 |   386875106 |   513424540 |   534408585 |   112014429 |   309029976 |   429786557 |    23761816
    num cache misses                 |     8705756 |      283857 |    16005175 |     1559149 |      127276 |      171732 |      387520 |      190008
    miss rate                        |       1.38% |       0.07% |       3.12% |       0.29% |       0.11% |       0.06% |       0.09% |       0.80%
    mpki                             |        1.56 |        0.09 |        4.37 |        0.33 |        0.13 |        0.07 |        0.07 |        0.76
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2326716284 |  1477644489 |  1431493088 |  2238768011 |   335340164 |  1190691485 |  3232706604 |    88558906
    num cache misses                 |    21571439 |    47407700 |    17797272 |    13740771 |    39183941 |    18423230 |    30392355 |    28756579
    miss rate                        |       0.93% |       3.21% |       1.24% |       0.61% |      11.68% |       1.55% |       0.94% |      32.47%
    mpki                             |        3.88 |       14.42 |        4.86 |        2.89 |       40.57 |        7.12 |        5.41 |      115.03
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    30369843 |    48221440 |    34888705 |    15318429 |    42960804 |    20198954 |    30815030 |    32638328
    num cache misses                 |    12148963 |    33429785 |    15565091 |    10765462 |    34667829 |    17315653 |    21274311 |    24332881
    miss rate                        |      40.00% |      69.33% |      44.61% |      70.28% |      80.70% |      85.73% |      69.04% |      74.55%
    mpki                             |        2.18 |       10.17 |        4.25 |        2.26 |       35.89 |        6.69 |        3.79 |       97.33
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    12243754 |    33988763 |    16656570 |    10785735 |    38319067 |    19140259 |    21311076 |    28050417
    num cache misses                 |     1868671 |     9700169 |     3223657 |     6825423 |    21431719 |     5343961 |    11048325 |    17206121
    miss rate                        |      15.26% |      28.54% |      19.35% |      63.28% |      55.93% |      27.92% |      51.84% |      61.34%
    mpki                             |        0.34 |        2.95 |        0.88 |        1.43 |       22.19 |        2.06 |        1.97 |       68.82
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   114034068 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      177.02 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       67.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      82.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
