                                   | Core 0    
  Instructions                     |   99999892
  Cycles                           |  198682753
  IPC                              |       0.50
  Time (ns)                        |   66227584
Branch predictor stats             |           
  num correct                      |    2618960
  num incorrect                    |    1303725
  misprediction rate               |     33.24%
  mpki                             |      13.04
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |    7595834
    num misses                     |         10
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   51286772
    num misses                     |      29109
    miss rate                      |      0.06%
    mpki                           |       0.29
  L2 TLB                           |           
    num accesses                   |      29119
    num misses                     |      27483
    miss rate                      |     94.38%
    mpki                           |       0.27
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |    7595834
    num cache misses               |     119216
    miss rate                      |      1.57%
    mpki                           |       1.19
  Cache L1-D                       |           
    num cache accesses             |   51286772
    num cache misses               |    7454896
    miss rate                      |     14.54%
    mpki                           |      74.55
  Cache L2                         |           
    num cache accesses             |    7596182
    num cache misses               |    7506901
    miss rate                      |     98.82%
    mpki                           |      75.07
  Cache L3                         |           
    num cache accesses             |    7528971
    num cache misses               |    7496759
    miss rate                      |     99.57%
    mpki                           |      74.97
DRAM summary                       |           
  num dram accesses                |   14977134
  average dram access latency (ns) |      59.99
  average dram queueing delay      |       9.98
Coherency Traffic                  |           
  num loads from dram              |    7126887
  num loads from dram cache        |          0
  num loads from remote cache      |          0
