                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  283781983 |  359481459 |  531292426 |  549175178 |  383598407 |  274940489 |  662052034 |  249999909
  Cycles                             |  374134391 |  374134085 |  374133987 |  374134205 |  374134193 |  374134103 |  374134055 |  374131550
  IPC                                |       0.76 |       0.96 |       1.42 |       1.47 |       1.03 |       0.73 |       1.77 |       0.67
  Time (ns)                          |  124711464 |  124711362 |  124711329 |  124711402 |  124711398 |  124711368 |  124711352 |  124710517
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   17237593 |   54888581 |   42727250 |   30782220 |   17044695 |   41720293 |   44370943 |   13325983
  num incorrect                      |   10372834 |   14195178 |    7183274 |    5196048 |   15934425 |    9042769 |    7508707 |     311809
  misprediction rate                 |     37.57% |     20.55% |     14.39% |     14.44% |     48.32% |     17.81% |     14.47% |      2.29%
  mpki                               |      36.55 |      39.49 |      13.52 |       9.46 |      41.54 |      32.89 |      11.34 |       1.25
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   33842360 |   46829244 |   77843138 |   61218713 |   28882036 |   38071343 |   80191565 |   24892730
    num misses                       |         10 |         19 |         65 |         56 |         52 |        140 |         18 |         47
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  130596520 |  120836545 |  254696245 |  259483088 |  109495250 |  106878886 |  278532621 |   86640595
    num misses                       |     894532 |     535533 |    1424779 |     168412 |       4854 |     574055 |    1917335 |     132082
    miss rate                        |      0.68% |      0.44% |      0.56% |      0.06% |      0.00% |      0.54% |      0.69% |      0.15%
    mpki                             |       3.15 |       1.49 |       2.68 |       0.31 |       0.01 |       2.09 |       2.90 |       0.53
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |     894542 |     535552 |    1424844 |     168468 |       4906 |     574195 |    1917353 |     132129
    num misses                       |     710268 |     111779 |       9143 |      26515 |       4288 |      52995 |      14330 |      40804
    miss rate                        |     79.40% |     20.87% |      0.64% |     15.74% |     87.40% |      9.23% |      0.75% |     30.88%
    mpki                             |       2.50 |       0.31 |       0.02 |       0.05 |       0.01 |       0.19 |       0.02 |       0.16
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   33842360 |   46829244 |   77843138 |   61218713 |   28882036 |   38071343 |   80191565 |   24892730
    num cache misses                 |      13030 |     171206 |    2293643 |     123896 |       6540 |    2193310 |     649976 |      14517
    miss rate                        |      0.04% |      0.37% |      2.95% |      0.20% |      0.02% |      5.76% |      0.81% |      0.06%
    mpki                             |       0.05 |       0.48 |       4.32 |       0.23 |       0.02 |       7.98 |       0.98 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  130596520 |  120836545 |  254696245 |  259483088 |  109495250 |  106878886 |  278532621 |   86640595
    num cache misses                 |    2030103 |     457811 |    8446749 |    1565523 |     291562 |    2318778 |    1317814 |    3033873
    miss rate                        |      1.55% |      0.38% |      3.32% |      0.60% |      0.27% |      2.17% |      0.47% |      3.50%
    mpki                             |       7.15 |       1.27 |      15.90 |       2.85 |       0.76 |       8.43 |       1.99 |      12.14
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2198895 |     728080 |   10743873 |    1691254 |     309055 |    4608102 |    1977382 |    3401013
    num cache misses                 |    1717026 |     195343 |     103849 |     951565 |     276866 |    2106560 |      62517 |    2277352
    miss rate                        |     78.09% |     26.83% |      0.97% |     56.26% |     89.58% |     45.71% |      3.16% |     66.96%
    mpki                             |       6.05 |       0.54 |       0.20 |       1.73 |       0.72 |       7.66 |       0.09 |       9.11
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1909636 |     296352 |     108070 |     954162 |     288161 |    2202895 |      72297 |    2643972
    num cache misses                 |     478170 |     152297 |      80010 |     463836 |     276125 |     542935 |      59191 |    1991233
    miss rate                        |     25.04% |     51.39% |     74.04% |     48.61% |     95.82% |     24.65% |     81.87% |     75.31%
    mpki                             |       1.68 |       0.42 |       0.15 |       0.84 |       0.72 |       1.97 |       0.09 |       7.96
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    5948388 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     119.91 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       9.90 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     47.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
