                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   391046822 |  6404985745 |   325231951 |   395704640 |   267885515 |  1474927681 |   716984513 |   249999886 |  4383814471 |   646677900 |  2272727907 |   470502709 |  4844133993 |  1221104818 |  4163450025 |  4874430343
  Cycles                             |  3532979738 |  3532980785 |  3532981106 |  3532979807 |  3532979417 |  3532980952 |  3532981042 |  3532975508 |  3532979285 |  3532979500 |  3532980029 |  3532981399 |  3532979380 |  3532979400 |  3532979371 |  3532981045
  IPC                                |        0.11 |        1.81 |        0.09 |        0.11 |        0.08 |        0.42 |        0.20 |        0.07 |        1.24 |        0.18 |        0.64 |        0.13 |        1.37 |        0.35 |        1.18 |        1.38
  Time (ns)                          |  1177659913 |  1177660262 |  1177660369 |  1177659936 |  1177659806 |  1177660317 |  1177660347 |  1177658503 |  1177659762 |  1177659833 |  1177660010 |  1177660466 |  1177659793 |  1177659800 |  1177659790 |  1177660348
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    31036253 |  1182043894 |    54873545 |     7344153 |    43796061 |    89652006 |    44067403 |    34399075 |   192734643 |    19339636 |   245387505 |     4243699 |   389575180 |     1595686 |   238004913 |   649364709
  num incorrect                      |     2547997 |    80637834 |     5007870 |    10256061 |     2568668 |    53951643 |     1560066 |     4720676 |    10951486 |     9335975 |    37270839 |       28366 |    65445653 |       27042 |    40283850 |    65572432
  misprediction rate                 |       7.59% |       6.39% |       8.36% |      58.27% |       5.54% |      37.57% |       3.42% |      12.07% |       5.38% |      32.56% |      13.19% |       0.66% |      14.38% |       1.67% |      14.48% |       9.17%
  mpki                               |        6.52 |       12.59 |       15.40 |       25.92 |        9.59 |       36.58 |        2.18 |       18.88 |        2.50 |       14.44 |       16.40 |        0.06 |       13.51 |        0.02 |        9.68 |       13.45
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    32925391 |  1050257857 |    37989675 |    43110554 |    45110967 |   176014479 |    68340350 |    43801034 |   418175941 |    50137534 |   267321726 |    41581965 |   709627002 |   139858392 |   468106138 |   731275981
    num misses                       |          42 |          39 |          42 |          14 |           4 |          10 |          22 |          84 |           8 |           3 |          10 |           3 |          65 |           6 |          56 |        3193
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   107700086 |  2087376640 |   114310526 |   144192704 |    80526311 |   678073191 |   239745795 |   116504258 |  1336012582 |   294074644 |  1021262269 |   127777311 |  2322626269 |   913495642 |  1954451890 |  1902372179
    num misses                       |      532880 |          23 |     2010046 |     1015157 |       94807 |     4658390 |     1976650 |     4540999 |      422614 |      297393 |    10570378 |      226760 |    12954793 |    33022788 |     1262923 |      594489
    miss rate                        |       0.49% |       0.00% |       1.76% |       0.70% |       0.12% |       0.69% |       0.82% |       3.90% |       0.03% |       0.10% |       1.04% |       0.18% |       0.56% |       3.61% |       0.06% |       0.03%
    mpki                             |        1.36 |        0.00 |        6.18 |        2.57 |        0.35 |        3.16 |        2.76 |       18.16 |        0.10 |        0.46 |        4.65 |        0.48 |        2.67 |       27.04 |        0.30 |        0.12
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      532922 |          62 |     2010088 |     1015171 |       94811 |     4658400 |     1976672 |     4541083 |      422622 |      297396 |    10570388 |      226763 |    12954858 |    33022794 |     1262979 |      597682
    num misses                       |      167475 |          62 |      545235 |     1015160 |       94811 |     3703608 |      193254 |     1361675 |       10631 |      197344 |      933348 |      226588 |       82618 |    23566991 |      198894 |       17416
    miss rate                        |      31.43% |     100.00% |      27.12% |     100.00% |     100.00% |      79.50% |       9.78% |      29.99% |       2.52% |      66.36% |       8.83% |      99.92% |       0.64% |      71.37% |      15.75% |       2.91%
    mpki                             |        0.43 |        0.00 |        1.68 |        2.57 |        0.35 |        2.51 |        0.27 |        5.45 |        0.00 |        0.31 |        0.41 |        0.48 |        0.02 |       19.30 |        0.05 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
